"corp_name","report_period","营业总收入"
"江苏常铝铝业股份有限公司",2012-06-30,1049754787.86
"江苏常铝铝业股份有限公司",2012-09-30,1428621251.23
"江苏常铝铝业股份有限公司",2012-12-31,1914395174.33
"江苏常铝铝业股份有限公司",2013-03-31,450694206.43
"江苏常铝铝业股份有限公司",2013-06-30,976331346.71
"江苏常铝铝业股份有限公司",2013-09-30,1411876174.45
"江苏常铝铝业股份有限公司",2013-12-31,1836935573.24
"江苏常铝铝业股份有限公司",2014-03-31,518330809.86
"江苏常铝铝业股份有限公司",2014-06-30,1070371843.93
"江苏常铝铝业股份有限公司",2014-09-30,1603147522.28
"江苏常铝铝业股份有限公司",2014-12-31,2163887121.96
"江苏常铝铝业股份有限公司",2015-03-31,519888168.28
"江苏常铝铝业股份有限公司",2015-06-30,1257509080.47
"江苏常铝铝业股份有限公司",2015-09-30,1838138300.33
"江苏常铝铝业股份有限公司",2015-12-31,2537757244.85
"江苏常铝铝业股份有限公司",2016-03-31,583318829.82
"江苏常铝铝业股份有限公司",2016-06-30,1305219357.21
"江苏常铝铝业股份有限公司",2016-09-30,2055682059.93
"江苏常铝铝业股份有限公司",2016-12-31,3285369251.1
"江苏常铝铝业股份有限公司",2017-03-31,857170404
"宁波富邦精业集团股份有限公司",2010-03-31,150803746.8
"宁波富邦精业集团股份有限公司",2010-06-30,358655461.43
"宁波富邦精业集团股份有限公司",2010-09-30,541795341.89
"宁波富邦精业集团股份有限公司",2010-12-31,858178379.09
"宁波富邦精业集团股份有限公司",2011-03-31,247811383.19
"宁波富邦精业集团股份有限公司",2011-06-30,552495607.12
"宁波富邦精业集团股份有限公司",2011-09-30,824701289
"宁波富邦精业集团股份有限公司",2011-12-31,1075766395.44
"宁波富邦精业集团股份有限公司",2012-03-31,216559029.04
"宁波富邦精业集团股份有限公司",2012-06-30,503213495.77
"宁波富邦精业集团股份有限公司",2012-09-30,750885276.9
"宁波富邦精业集团股份有限公司",2012-12-31,977467204.54
"宁波富邦精业集团股份有限公司",2013-03-31,162125409.53
"宁波富邦精业集团股份有限公司",2013-06-30,417364980.48
"宁波富邦精业集团股份有限公司",2013-09-30,668426563.92
"宁波富邦精业集团股份有限公司",2013-12-31,895720525.79
"宁波富邦精业集团股份有限公司",2014-03-31,170619445.15
"宁波富邦精业集团股份有限公司",2014-06-30,402936382.25
"宁波富邦精业集团股份有限公司",2014-09-30,621791148.12
"宁波富邦精业集团股份有限公司",2014-12-31,842531590.75
"宁波富邦精业集团股份有限公司",2015-03-31,173428971.17
"宁波富邦精业集团股份有限公司",2015-06-30,421917468
"宁波富邦精业集团股份有限公司",2015-09-30,641201135.88
"宁波富邦精业集团股份有限公司",2015-12-31,814661108.07
"宁波富邦精业集团股份有限公司",2016-03-31,140829624.72
"宁波富邦精业集团股份有限公司",2016-06-30,337523526.73
"宁波富邦精业集团股份有限公司",2016-09-30,528176404.23
"宁波富邦精业集团股份有限公司",2016-12-31,756806016.06
"宁波富邦精业集团股份有限公司",2017-03-31,173497452.03
"福建省闽发铝业股份有限公司",2010-12-31,595340567.99
"福建省闽发铝业股份有限公司",2011-03-31,119491934.89
"福建省闽发铝业股份有限公司",2011-06-30,298907090.89
