"corp_name","report_period","营业总收入"
"北方华锦化学工业股份有限公司",2012-06-30,18725360311.01
"北方华锦化学工业股份有限公司",2012-09-30,24690845430.39
"北方华锦化学工业股份有限公司",2012-12-31,36008701061.16
"北方华锦化学工业股份有限公司",2013-03-31,10606708220.72
"北方华锦化学工业股份有限公司",2013-06-30,21343118886.85
"北方华锦化学工业股份有限公司",2013-09-30,30842596800.55
"北方华锦化学工业股份有限公司",2013-12-31,41557911422.06
"北方华锦化学工业股份有限公司",2014-03-31,8294109901.2
"北方华锦化学工业股份有限公司",2014-06-30,17923337872.57
"北方华锦化学工业股份有限公司",2014-09-30,27470750416.78
"北方华锦化学工业股份有限公司",2014-12-31,43945163773.95
"北方华锦化学工业股份有限公司",2015-03-31,6326180490.88
"北方华锦化学工业股份有限公司",2015-06-30,17029480332.57
"北方华锦化学工业股份有限公司",2015-09-30,22401080450.47
"北方华锦化学工业股份有限公司",2015-12-31,30909319882.88
"北方华锦化学工业股份有限公司",2016-03-31,6322404901.76
"北方华锦化学工业股份有限公司",2016-06-30,13080757884.1
"北方华锦化学工业股份有限公司",2016-09-30,20628759196.44
"北方华锦化学工业股份有限公司",2016-12-31,29103942295.17
"北方华锦化学工业股份有限公司",2017-03-31,7781911663.38
"盘锦北方沥青燃料有限公司",2010-12-31,5005131766.72
"盘锦北方沥青燃料有限公司",2011-12-31,10827880542.74
"盘锦北方沥青燃料有限公司",2012-12-31,15567948667.95
"盘锦北方沥青燃料有限公司",2013-03-31,2027816824.03
"盘锦北方沥青燃料有限公司",2013-06-30,4289907182.68
"盘锦北方沥青燃料有限公司",2013-09-30,7959449805.38
"盘锦北方沥青燃料有限公司",2013-12-31,11255171831.21
"盘锦北方沥青燃料有限公司",2014-03-31,2461379786
"中国石化上海石油化工股份有限公司",2010-03-31,18739405000
"中国石化上海石油化工股份有限公司",2010-06-30,36151430000
"中国石化上海石油化工股份有限公司",2010-09-30,55179683000
"中国石化上海石油化工股份有限公司",2010-12-31,77591187000
"中国石化上海石油化工股份有限公司",2011-03-31,24633858000
"中国石化上海石油化工股份有限公司",2011-06-30,49524992000
"中国石化上海石油化工股份有限公司",2011-09-30,73743100000
"中国石化上海石油化工股份有限公司",2011-12-31,95601248000
"中国石化上海石油化工股份有限公司",2012-03-31,23550221000
"中国石化上海石油化工股份有限公司",2012-06-30,46472594000
"中国石化上海石油化工股份有限公司",2012-09-30,69152724000
"中国石化上海石油化工股份有限公司",2012-12-31,93072254000
"中国石化上海石油化工股份有限公司",2013-03-31,28857297000
"中国石化上海石油化工股份有限公司",2013-06-30,57110922000
"中国石化上海石油化工股份有限公司",2013-09-30,86356446000
"中国石化上海石油化工股份有限公司",2013-12-31,115539829000
"中国石化上海石油化工股份有限公司",2014-03-31,24113501000
"中国石化上海石油化工股份有限公司",2014-06-30,51374277000
"中国石化上海石油化工股份有限公司",2014-09-30,76718822000
"中国石化上海石油化工股份有限公司",2014-12-31,102182861000
"中国石化上海石油化工股份有限公司",2015-03-31,19630320000
"中国石化上海石油化工股份有限公司",2015-06-30,42152450000
"中国石化上海石油化工股份有限公司",2015-09-30,61557902000
"中国石化上海石油化工股份有限公司",2015-12-31,80803422000
"中国石化上海石油化工股份有限公司",2016-03-31,16564814000
"中国石化上海石油化工股份有限公司",2016-06-30,36993191000
"中国石化上海石油化工股份有限公司",2016-09-30,54584662000
"中国石化上海石油化工股份有限公司",2016-12-31,77894285000
"中国石化上海石油化工股份有限公司",2017-03-31,22571848000
"上海龙宇燃油股份有限公司",2010-12-31,4570940726.17
"上海龙宇燃油股份有限公司",2011-12-31,5440687985.64
"上海龙宇燃油股份有限公司",2012-06-30,2789872670.72
"上海龙宇燃油股份有限公司",2012-09-30,5244414866.37
"上海龙宇燃油股份有限公司",2012-12-31,7771748041.58
"上海龙宇燃油股份有限公司",2013-03-31,833089341.2
"上海龙宇燃油股份有限公司",2013-06-30,1977501068.12
"上海龙宇燃油股份有限公司",2013-09-30,3170698240.97
"上海龙宇燃油股份有限公司",2013-12-31,4501274274.98
"上海龙宇燃油股份有限公司",2014-03-31,737052184.21
"上海龙宇燃油股份有限公司",2014-06-30,2067911014.89
"上海龙宇燃油股份有限公司",2014-09-30,3632571144.47
"上海龙宇燃油股份有限公司",2014-12-31,5278808984.61
"上海龙宇燃油股份有限公司",2015-03-31,434530069.52
"上海龙宇燃油股份有限公司",2015-06-30,2220792630.95
"上海龙宇燃油股份有限公司",2015-09-30,7287797505.75
"上海龙宇燃油股份有限公司",2015-12-31,10870277326.43
"上海龙宇燃油股份有限公司",2016-03-31,2704254617.13
"上海龙宇燃油股份有限公司",2016-06-30,6467204341.95
"上海龙宇燃油股份有限公司",2016-09-30,10156579800.28
"上海龙宇燃油股份有限公司",2016-12-31,15882395345.44
"上海龙宇燃油股份有限公司",2017-03-31,3400599044
"东华能源股份有限公司",2010-03-31,449216859.58
"东华能源股份有限公司",2010-06-30,742732257.83
"东华能源股份有限公司",2010-09-30,1018045857.73
"东华能源股份有限公司",2010-12-31,2260238951.28
"东华能源股份有限公司",2011-03-31,649093197.56
"东华能源股份有限公司",2011-06-30,1467044314.81
"东华能源股份有限公司",2011-09-30,2580680966.93
"东华能源股份有限公司",2011-12-31,3480442914.23
"东华能源股份有限公司",2012-03-31,1075316216.29
"东华能源股份有限公司",2012-06-30,2383750784.85
"东华能源股份有限公司",2012-09-30,3532387109.39
"东华能源股份有限公司",2012-12-31,5450720903.36
"东华能源股份有限公司",2013-03-31,1383209931.26
"东华能源股份有限公司",2013-06-30,2884104151.84
"东华能源股份有限公司",2013-09-30,5152084209.48
"东华能源股份有限公司",2013-12-31,9397554833.54
"东华能源股份有限公司",2014-03-31,2569522835.72
"东华能源股份有限公司",2014-06-30,6040056617.91
"东华能源股份有限公司",2014-09-30,8522948464.64
"东华能源股份有限公司",2014-12-31,13314255651.34
"东华能源股份有限公司",2015-03-31,2710569685.87
"东华能源股份有限公司",2015-06-30,7399583911.86
"东华能源股份有限公司",2015-09-30,10879342931.99
"东华能源股份有限公司",2015-12-31,17195981580.75
"东华能源股份有限公司",2016-03-31,3751773335.37
"东华能源股份有限公司",2016-06-30,9034544151.99
"东华能源股份有限公司",2016-09-30,13792818626.02
"东华能源股份有限公司",2016-12-31,19975032927.84
"东华能源股份有限公司",2017-03-31,5870532794.4
"江苏龙蟠科技股份有限公司",2012-12-31,574497070.51
"江苏龙蟠科技股份有限公司",2013-12-31,763119095.05
"江苏龙蟠科技股份有限公司",2014-12-31,865185920.61
"江苏龙蟠科技股份有限公司",2015-12-31,820670203.12
"江苏龙蟠科技股份有限公司",2016-06-30,473168767.36
"江苏龙蟠科技股份有限公司",2016-12-31,1036217352.7
"江苏龙蟠科技股份有限公司",2017-03-31,333818433.76
"江苏高科石化股份有限公司",2010-12-31,713809254.79
"江苏高科石化股份有限公司",2011-12-31,885067348.6
"江苏高科石化股份有限公司",2012-12-31,964298892.94
"江苏高科石化股份有限公司",2013-12-31,887250704.73
"江苏高科石化股份有限公司",2014-12-31,904412784.54
"江苏高科石化股份有限公司",2015-03-31,139079327.01
"江苏高科石化股份有限公司",2015-06-30,292510657.59
"江苏高科石化股份有限公司",2015-09-30,443675165.96
"江苏高科石化股份有限公司",2015-12-31,577016885.49
"江苏高科石化股份有限公司",2016-03-31,121262026.47
"江苏高科石化股份有限公司",2016-06-30,262974812.61
"江苏高科石化股份有限公司",2016-09-30,411449124.64
"江苏高科石化股份有限公司",2016-12-31,553132384.01
"江苏高科石化股份有限公司",2017-03-31,134978395.46
"江苏宝利国际投资股份有限公司",2010-06-30,348089104.29
"江苏宝利国际投资股份有限公司",2010-09-30,802698313.2
"江苏宝利国际投资股份有限公司",2010-12-31,1045015854.17
"江苏宝利国际投资股份有限公司",2011-03-31,127699550.61
"江苏宝利国际投资股份有限公司",2011-06-30,416112551.83
"江苏宝利国际投资股份有限公司",2011-09-30,808981916.73
"江苏宝利国际投资股份有限公司",2011-12-31,1119763026.32
"江苏宝利国际投资股份有限公司",2012-03-31,83627927.95
"江苏宝利国际投资股份有限公司",2012-06-30,553042715.87
"江苏宝利国际投资股份有限公司",2012-09-30,1432832770.77
"江苏宝利国际投资股份有限公司",2012-12-31,2190661072.13
"江苏宝利国际投资股份有限公司",2013-03-31,90274262.07
"江苏宝利国际投资股份有限公司",2013-06-30,603531380.2
"江苏宝利国际投资股份有限公司",2013-09-30,1515678387.72
"江苏宝利国际投资股份有限公司",2013-12-31,2113787598.26
"江苏宝利国际投资股份有限公司",2014-03-31,93559856.23
"江苏宝利国际投资股份有限公司",2014-06-30,657714336.43
"江苏宝利国际投资股份有限公司",2014-09-30,1297050872.95
"江苏宝利国际投资股份有限公司",2014-12-31,1769564121.88
"江苏宝利国际投资股份有限公司",2015-03-31,128316423.6
"江苏宝利国际投资股份有限公司",2015-06-30,622072450.9
"江苏宝利国际投资股份有限公司",2015-09-30,1337933136.62
"江苏宝利国际投资股份有限公司",2015-12-31,1752396705.43
"江苏宝利国际投资股份有限公司",2016-03-31,199117110.7
"江苏宝利国际投资股份有限公司",2016-06-30,521667720.08
"江苏宝利国际投资股份有限公司",2016-09-30,999474117.14
"江苏宝利国际投资股份有限公司",2016-12-31,1379940322.86
"江苏宝利国际投资股份有限公司",2017-03-31,404875863.3
"浙江海越股份有限公司",2010-03-31,275249664.04
"浙江海越股份有限公司",2010-06-30,550619199.64
"浙江海越股份有限公司",2010-09-30,1025908173.01
"浙江海越股份有限公司",2010-12-31,1475961726.8
"浙江海越股份有限公司",2011-03-31,534315363.01
"浙江海越股份有限公司",2011-06-30,1080630157.23
"浙江海越股份有限公司",2011-09-30,1660122630.93
"浙江海越股份有限公司",2011-12-31,1850502829.72
"浙江海越股份有限公司",2012-03-31,491706573.08
"浙江海越股份有限公司",2012-06-30,718746594.1
"浙江海越股份有限公司",2012-09-30,1173375860.08
"浙江海越股份有限公司",2012-12-31,1920711496.6
"浙江海越股份有限公司",2013-03-31,469636964.95
"浙江海越股份有限公司",2013-06-30,1218859339.04
"浙江海越股份有限公司",2013-09-30,2868906151.99
"浙江海越股份有限公司",2013-12-31,4532775042.97
"浙江海越股份有限公司",2014-03-31,562434507.84
"浙江海越股份有限公司",2014-06-30,1594995520.53
"浙江海越股份有限公司",2014-09-30,2515509864.93
"浙江海越股份有限公司",2014-12-31,3040418003.74
"浙江海越股份有限公司",2015-03-31,840937012.09
"浙江海越股份有限公司",2015-06-30,2257594165.89
"浙江海越股份有限公司",2015-09-30,4447882796.77
"浙江海越股份有限公司",2015-12-31,6284766255.36
"浙江海越股份有限公司",2016-03-31,1788121853.1
"浙江海越股份有限公司",2016-06-30,4202753149.16
"浙江海越股份有限公司",2016-09-30,6835595103.15
"浙江海越股份有限公司",2016-12-31,9792247172.42
"浙江海越股份有限公司",2017-03-31,2583160005.82
"中国石化山东泰山石油股份有限公司",2010-03-31,712832621.15
"中国石化山东泰山石油股份有限公司",2010-06-30,1513762984.82
"中国石化山东泰山石油股份有限公司",2010-09-30,2248724068.61
"中国石化山东泰山石油股份有限公司",2010-12-31,3123669966.89
"中国石化山东泰山石油股份有限公司",2011-03-31,909028283.86
"中国石化山东泰山石油股份有限公司",2011-06-30,1942631857.38
"中国石化山东泰山石油股份有限公司",2011-09-30,2883222029.88
"中国石化山东泰山石油股份有限公司",2011-12-31,3870429026.74
"中国石化山东泰山石油股份有限公司",2012-03-31,964345557.81
"中国石化山东泰山石油股份有限公司",2012-06-30,1957566734.03
"中国石化山东泰山石油股份有限公司",2012-09-30,2874407083.71
"中国石化山东泰山石油股份有限公司",2012-12-31,3838213773.13
"中国石化山东泰山石油股份有限公司",2013-03-31,885655343.76
"中国石化山东泰山石油股份有限公司",2013-06-30,1825972960.66
"中国石化山东泰山石油股份有限公司",2013-09-30,2760805984.05
"中国石化山东泰山石油股份有限公司",2013-12-31,3824818124.14
"中国石化山东泰山石油股份有限公司",2014-03-31,948765264.6
"中国石化山东泰山石油股份有限公司",2014-06-30,1958561659.5
"中国石化山东泰山石油股份有限公司",2014-09-30,2957001982.22
"中国石化山东泰山石油股份有限公司",2014-12-31,3911810334.94
"中国石化山东泰山石油股份有限公司",2015-03-31,751293647.04
"中国石化山东泰山石油股份有限公司",2015-06-30,1528304566.29
"中国石化山东泰山石油股份有限公司",2015-09-30,2234045610.22
"中国石化山东泰山石油股份有限公司",2015-12-31,2940088317.97
"中国石化山东泰山石油股份有限公司",2016-03-31,647997252.17
"中国石化山东泰山石油股份有限公司",2016-06-30,1359278284.6
"中国石化山东泰山石油股份有限公司",2016-09-30,2052714887.65
"中国石化山东泰山石油股份有限公司",2016-12-31,2767332285.6
"中国石化山东泰山石油股份有限公司",2017-03-31,680528966.1
"青岛康普顿科技股份有限公司",2011-12-31,506848515.31
"青岛康普顿科技股份有限公司",2012-12-31,589772451.57
"青岛康普顿科技股份有限公司",2013-12-31,666414480.6
"青岛康普顿科技股份有限公司",2014-12-31,703833171.1
"青岛康普顿科技股份有限公司",2015-12-31,710867272.64
"青岛康普顿科技股份有限公司",2016-03-31,203329702.49
"青岛康普顿科技股份有限公司",2016-06-30,394868406.46
"青岛康普顿科技股份有限公司",2016-09-30,617107447.04
"青岛康普顿科技股份有限公司",2016-12-31,820805733.09
"青岛康普顿科技股份有限公司",2017-03-31,283230950.55
"青岛中石大控股有限公司",2013-12-31,14142760500
"青岛中石大控股有限公司",2014-12-31,17217561000
"青岛中石大控股有限公司",2015-12-31,8650882400
"青岛中石大控股有限公司",2016-03-31,1169629700
"青岛中石大控股有限公司",2016-06-30,3076947335.94
"青岛中石大控股有限公司",2016-12-31,8652810276.86
"中融新大集团有限公司",2010-12-31,9403346689.45
"中融新大集团有限公司",2011-12-31,11384675240.2
"中融新大集团有限公司",2012-12-31,20080464894.18
"中融新大集团有限公司",2013-06-30,11252498356.15
"中融新大集团有限公司",2013-09-30,17772290394.26
"中融新大集团有限公司",2013-12-31,28354766402.19
"中融新大集团有限公司",2014-03-31,8809917378.41
"中融新大集团有限公司",2014-06-30,17338699625.06
"中融新大集团有限公司",2014-09-30,25964056287.6
"中融新大集团有限公司",2014-12-31,30567629501.32
"中融新大集团有限公司",2015-03-31,8161463538.69
"中融新大集团有限公司",2015-06-30,16564686200.39
"中融新大集团有限公司",2015-09-30,25268713341.18
"中融新大集团有限公司",2015-12-31,41880013273.86
"中融新大集团有限公司",2016-03-31,11390772544.36
"中融新大集团有限公司",2016-06-30,25342141220.19
"中融新大集团有限公司",2016-09-30,42444186866.1
"中融新大集团有限公司",2016-12-31,65117167727.08
"中融新大集团有限公司",2017-03-31,20649815739.47
"山东汇丰石化集团有限公司",2012-12-31,12259549213.51
"山东汇丰石化集团有限公司",2013-12-31,12793953637.91
"山东汇丰石化集团有限公司",2014-12-31,13873040091.48
"山东汇丰石化集团有限公司",2015-09-30,12579647423.18
"山东汇丰石化集团有限公司",2015-12-31,16939138297.85
