"corp_name","report_period","营业总收入"
"上海界龙实业集团股份有限公司",2014-12-31 00:00:00,1984741255.06
"上海界龙实业集团股份有限公司",2015-03-31 00:00:00,301129812.76
"上海界龙实业集团股份有限公司",2015-06-30 00:00:00,607027551.17
"上海界龙实业集团股份有限公司",2015-09-30 00:00:00,918644157.63
"上海界龙实业集团股份有限公司",2015-12-31 00:00:00,1542920604.64
"上海界龙实业集团股份有限公司",2016-03-31 00:00:00,487873186.06
"上海界龙实业集团股份有限公司",2016-06-30 00:00:00,847498269.01
"上海界龙实业集团股份有限公司",2016-09-30 00:00:00,1212412521.49
"上海界龙实业集团股份有限公司",2016-12-31 00:00:00,1733092234.22
"上海界龙实业集团股份有限公司",2017-03-31 00:00:00,255961387.03
"上海紫江企业集团股份有限公司",2010-03-31 00:00:00,1328427721.39
"上海紫江企业集团股份有限公司",2010-06-30 00:00:00,2882884224.11
"上海紫江企业集团股份有限公司",2010-09-30 00:00:00,4674499497.4
"上海紫江企业集团股份有限公司",2010-12-31 00:00:00,6445854081.78
"上海紫江企业集团股份有限公司",2011-03-31 00:00:00,1889027999.92
"上海紫江企业集团股份有限公司",2011-06-30 00:00:00,4097899813.7
"上海紫江企业集团股份有限公司",2011-09-30 00:00:00,6304836824.47
"上海紫江企业集团股份有限公司",2011-12-31 00:00:00,8227755135.4
"上海紫江企业集团股份有限公司",2012-03-31 00:00:00,1839165955.78
"上海紫江企业集团股份有限公司",2012-06-30 00:00:00,4006239509.31
"上海紫江企业集团股份有限公司",2012-09-30 00:00:00,6291160066.92
"上海紫江企业集团股份有限公司",2012-12-31 00:00:00,8056893842.5
"上海紫江企业集团股份有限公司",2013-03-31 00:00:00,2106259284.46
"上海紫江企业集团股份有限公司",2013-06-30 00:00:00,4316886672.71
"上海紫江企业集团股份有限公司",2013-09-30 00:00:00,6638518361.85
"上海紫江企业集团股份有限公司",2013-12-31 00:00:00,8626062241.05
"上海紫江企业集团股份有限公司",2014-03-31 00:00:00,2214926807.32
"上海紫江企业集团股份有限公司",2014-06-30 00:00:00,4510383298.39
"上海紫江企业集团股份有限公司",2014-09-30 00:00:00,6721491534.74
"上海紫江企业集团股份有限公司",2014-12-31 00:00:00,8501350497.07
"上海紫江企业集团股份有限公司",2015-03-31 00:00:00,2062390265.89
"上海紫江企业集团股份有限公司",2015-06-30 00:00:00,4338652386.28
"上海紫江企业集团股份有限公司",2015-09-30 00:00:00,6459083473.47
"上海紫江企业集团股份有限公司",2015-12-31 00:00:00,8389753641.56
"上海紫江企业集团股份有限公司",2016-03-31 00:00:00,2192872458.99
"上海紫江企业集团股份有限公司",2016-06-30 00:00:00,4347551623.02
"上海紫江企业集团股份有限公司",2016-09-30 00:00:00,6563128620.84
"上海紫江企业集团股份有限公司",2016-12-31 00:00:00,8356010722.64
"上海紫江企业集团股份有限公司",2017-03-31 00:00:00,2142940026.67
"上海新通联包装股份有限公司",2011-12-31 00:00:00,339284957.56
"上海新通联包装股份有限公司",2012-12-31 00:00:00,367073710.7
"上海新通联包装股份有限公司",2013-12-31 00:00:00,421452421.66
"上海新通联包装股份有限公司",2014-06-30 00:00:00,234004397.97
"上海新通联包装股份有限公司",2014-12-31 00:00:00,514571262.81
"上海新通联包装股份有限公司",2015-03-31 00:00:00,118654844.77
"上海新通联包装股份有限公司",2015-06-30 00:00:00,244118741.41
"上海新通联包装股份有限公司",2015-09-30 00:00:00,375330085.69
"上海新通联包装股份有限公司",2015-12-31 00:00:00,502858033.74
"上海新通联包装股份有限公司",2016-03-31 00:00:00,103298476.17
"上海新通联包装股份有限公司",2016-06-30 00:00:00,225640857.37
"上海新通联包装股份有限公司",2016-09-30 00:00:00,356369350.01
"上海新通联包装股份有限公司",2016-12-31 00:00:00,481955529.06
"上海新通联包装股份有限公司",2017-03-31 00:00:00,125668343.15
"上海晨光文具股份有限公司",2011-12-31 00:00:00,1447011066.85
"上海晨光文具股份有限公司",2012-12-31 00:00:00,1899583321.14
"上海晨光文具股份有限公司",2013-12-31 00:00:00,2359855921.32
"上海晨光文具股份有限公司",2014-09-30 00:00:00,2344931831.9
"上海晨光文具股份有限公司",2014-12-31 00:00:00,3043280040.84
"上海晨光文具股份有限公司",2015-03-31 00:00:00,942536325.69
"上海晨光文具股份有限公司",2015-06-30 00:00:00,1847570318.78
"上海晨光文具股份有限公司",2015-09-30 00:00:00,2871743358.67
"上海晨光文具股份有限公司",2015-12-31 00:00:00,3749112471.64
"上海晨光文具股份有限公司",2016-03-31 00:00:00,1133433054.53
"上海晨光文具股份有限公司",2016-06-30 00:00:00,2179551131.29
"上海晨光文具股份有限公司",2016-09-30 00:00:00,3452350475.53
"上海晨光文具股份有限公司",2016-12-31 00:00:00,4662465783.91
"上海晨光文具股份有限公司",2017-03-31 00:00:00,1412887390.59
"上海宝钢包装股份有限公司",2010-12-31 00:00:00,2008451429.69
"上海宝钢包装股份有限公司",2011-12-31 00:00:00,2331266869.22
"上海宝钢包装股份有限公司",2012-06-30 00:00:00,1295516778.05
"上海宝钢包装股份有限公司",2012-09-30 00:00:00,1990401429.57
"上海宝钢包装股份有限公司",2012-12-31 00:00:00,2583353298.2
"上海宝钢包装股份有限公司",2013-03-31 00:00:00,655522945.62
"上海宝钢包装股份有限公司",2013-06-30 00:00:00,1322761853.63
"上海宝钢包装股份有限公司",2013-09-30 00:00:00,2167348610.54
"上海宝钢包装股份有限公司",2013-12-31 00:00:00,2912889187.93
"上海宝钢包装股份有限公司",2014-03-31 00:00:00,789835649.34
"上海宝钢包装股份有限公司",2014-06-30 00:00:00,1694759055.37
"上海宝钢包装股份有限公司",2014-09-30 00:00:00,2647741890.68
"上海宝钢包装股份有限公司",2014-12-31 00:00:00,3464065719.16
"上海宝钢包装股份有限公司",2015-03-31 00:00:00,754364358.05
"上海宝钢包装股份有限公司",2015-06-30 00:00:00,1704219077.17
"上海宝钢包装股份有限公司",2015-09-30 00:00:00,2630564688.79
"上海宝钢包装股份有限公司",2015-12-31 00:00:00,3299993906.16
"上海宝钢包装股份有限公司",2016-03-31 00:00:00,810662492.21
"上海宝钢包装股份有限公司",2016-06-30 00:00:00,1708237529.34
"上海宝钢包装股份有限公司",2016-09-30 00:00:00,2946912303.4
"上海宝钢包装股份有限公司",2016-12-31 00:00:00,4001028306.64
"上海宝钢包装股份有限公司",2017-03-31 00:00:00,946405907.81
"上海顺灏新材料科技股份有限公司",2010-03-31 08:00:00,157420751.88
"上海顺灏新材料科技股份有限公司",2010-06-30 08:00:00,306285844.32
"上海顺灏新材料科技股份有限公司",2010-09-30 08:00:00,507848249.3
"上海顺灏新材料科技股份有限公司",2010-12-31 08:00:00,823859437.3
"上海顺灏新材料科技股份有限公司",2011-03-31 08:00:00,221473538.04
"上海顺灏新材料科技股份有限公司",2011-06-30 08:00:00,468741060.78
"上海顺灏新材料科技股份有限公司",2011-09-30 08:00:00,741548897.66
"上海顺灏新材料科技股份有限公司",2011-12-31 08:00:00,1072427991.7
"上海顺灏新材料科技股份有限公司",2012-03-31 08:00:00,243840267.36
"上海顺灏新材料科技股份有限公司",2012-06-30 08:00:00,487026011.63
"上海顺灏新材料科技股份有限公司",2012-09-30 08:00:00,898337090.78
"上海顺灏新材料科技股份有限公司",2012-12-31 08:00:00,1371375309.84
"上海顺灏新材料科技股份有限公司",2013-03-31 08:00:00,425016420.9
"上海顺灏新材料科技股份有限公司",2013-06-30 08:00:00,788328229.83
"上海顺灏新材料科技股份有限公司",2013-09-30 08:00:00,1257814417.31
"上海顺灏新材料科技股份有限公司",2013-12-31 08:00:00,1861958239.69
"上海顺灏新材料科技股份有限公司",2014-03-31 08:00:00,526370212.99
