"","corp_name","report_period","营业总收入"
"13332","天津钢管集团股份有限公司",2013-12-31 00:00:00,37884943668.67
"13333","天津钢管集团股份有限公司",2014-03-31 00:00:00,7120907797.23
"13334","天津钢管集团股份有限公司",2014-06-30 00:00:00,14739546083.95
"13335","天津钢管集团股份有限公司",2014-09-30 00:00:00,21921972928.01
"13336","天津钢管集团股份有限公司",2014-12-31 00:00:00,33345845852.34
"13337","天津钢管集团股份有限公司",2015-03-31 00:00:00,5655391527.73
"13338","天津钢管集团股份有限公司",2015-06-30 00:00:00,12011055626.34
"13339","天津钢管集团股份有限公司",2015-09-30 00:00:00,18289585282.22
"13340","天津钢管集团股份有限公司",2015-12-31 00:00:00,24523862981.77
"13341","天津钢管集团股份有限公司",2016-03-31 00:00:00,4546923229.93
"13342","天津钢管集团股份有限公司",2016-06-30 00:00:00,10049970555.72
"13343","天津钢管集团股份有限公司",2016-12-31 00:00:00,20199267419.46
"14396","天津太钢天管不锈钢有限公司",2010-12-31 00:00:00,2474558330.82
"14397","天津太钢天管不锈钢有限公司",2011-12-31 00:00:00,2758395838.49
"14398","天津太钢天管不锈钢有限公司",2012-03-31 00:00:00,735950730.25
"14399","天津太钢天管不锈钢有限公司",2012-06-30 00:00:00,1858860000
"14400","天津太钢天管不锈钢有限公司",2012-09-30 00:00:00,3293658549.35
"14401","天津太钢天管不锈钢有限公司",2012-12-31 00:00:00,4820397827.5
"14402","天津太钢天管不锈钢有限公司",2013-03-31 00:00:00,1418194295.74
"14403","天津太钢天管不锈钢有限公司",2013-06-30 00:00:00,2872380506.57
"14404","天津太钢天管不锈钢有限公司",2013-09-30 00:00:00,4283928526.9
"14405","天津太钢天管不锈钢有限公司",2013-12-31 00:00:00,5493326559.88
"14406","天津太钢天管不锈钢有限公司",2014-03-31 00:00:00,1293942985.75
"14407","天津太钢天管不锈钢有限公司",2014-06-30 00:00:00,2942686193.76
"14408","天津太钢天管不锈钢有限公司",2014-09-30 00:00:00,4595351192.11
"14409","天津太钢天管不锈钢有限公司",2014-12-31 00:00:00,6031120739.47
"14410","天津太钢天管不锈钢有限公司",2015-03-31 00:00:00,1308276574.59
"14411","天津太钢天管不锈钢有限公司",2015-06-30 00:00:00,2600598274.02
"14412","天津太钢天管不锈钢有限公司",2015-09-30 00:00:00,3701098891.37
"14413","天津太钢天管不锈钢有限公司",2015-12-31 00:00:00,4783559368.77
"14414","天津太钢天管不锈钢有限公司",2016-03-31 00:00:00,1024874489.8
"14415","天津太钢天管不锈钢有限公司",2016-06-30 00:00:00,2244215500
"14416","天津太钢天管不锈钢有限公司",2016-09-30 00:00:00,3445337700
"14417","天津太钢天管不锈钢有限公司",2016-12-31 00:00:00,4911729347.56
"14691","河钢股份有限公司",2010-03-31 00:00:00,27642512196.22
"14692","河钢股份有限公司",2010-06-30 00:00:00,58685351512.39
"14693","河钢股份有限公司",2010-09-30 00:00:00,88375640108.14
"14694","河钢股份有限公司",2010-12-31 00:00:00,116919019782.12
"14695","河钢股份有限公司",2011-03-31 00:00:00,32271961239.87
"14696","河钢股份有限公司",2011-06-30 00:00:00,68594285326.69
"14697","河钢股份有限公司",2011-09-30 00:00:00,104823078849.39
"14698","河钢股份有限公司",2011-12-31 00:00:00,133343727102.65
"14699","河钢股份有限公司",2012-03-31 00:00:00,29144221367.67
"14700","河钢股份有限公司",2012-06-30 00:00:00,59687562328.78
"14701","河钢股份有限公司",2012-09-30 00:00:00,86658700984.28
"14702","河钢股份有限公司",2012-12-31 00:00:00,111629795720.03
"14703","河钢股份有限公司",2013-03-31 00:00:00,26861433518.67
"14704","河钢股份有限公司",2013-06-30 00:00:00,54809521861.66
"14705","河钢股份有限公司",2013-09-30 00:00:00,82741530589.2
"14706","河钢股份有限公司",2013-12-31 00:00:00,110254992165.5
"14707","河钢股份有限公司",2014-03-31 00:00:00,25804158092.49
"14708","河钢股份有限公司",2014-06-30 00:00:00,50676151524.85
"14709","河钢股份有限公司",2014-09-30 00:00:00,75655341828.31
"14710","河钢股份有限公司",2014-12-31 00:00:00,98257447070.35
"14711","河钢股份有限公司",2015-03-31 00:00:00,21957871780.71
"14712","河钢股份有限公司",2015-06-30 00:00:00,42431427259.2
"14713","河钢股份有限公司",2015-09-30 00:00:00,61193163973.31
"14714","河钢股份有限公司",2015-12-31 00:00:00,73103434380.22
"14715","河钢股份有限公司",2016-03-31 00:00:00,17830039768.75
"14716","河钢股份有限公司",2016-06-30 00:00:00,37911158117.94
"14717","河钢股份有限公司",2016-09-30 00:00:00,59111942960.8
"14718","河钢股份有限公司",2016-12-31 00:00:00,74551007517.85
"14719","河钢股份有限公司",2017-03-31 00:00:00,28320383467.54
"14840","河钢集团有限公司",2010-03-31 00:00:00,61254472864.74
"14841","河钢集团有限公司",2010-06-30 00:00:00,114462911304.04
"14842","河钢集团有限公司",2010-09-30 00:00:00,163632158621.94
"14843","河钢集团有限公司",2010-12-31 00:00:00,227097113134.56
"14844","河钢集团有限公司",2011-03-31 00:00:00,58344274159.08
"14845","河钢集团有限公司",2011-06-30 00:00:00,118833713509.17
"14846","河钢集团有限公司",2011-09-30 00:00:00,180682510816.47
"14847","河钢集团有限公司",2011-12-31 00:00:00,250341707360.73
"14848","河钢集团有限公司",2012-03-31 00:00:00,56697331108.24
"14849","河钢集团有限公司",2012-06-30 00:00:00,116815520810.23
"14850","河钢集团有限公司",2012-09-30 00:00:00,177757562776.29
"14851","河钢集团有限公司",2012-12-31 00:00:00,247828017978.82
"14852","河钢集团有限公司",2013-03-31 00:00:00,57076373457.49
"14853","河钢集团有限公司",2013-06-30 00:00:00,115152662162.4
"14854","河钢集团有限公司",2013-09-30 00:00:00,173732705829.18
"14855","河钢集团有限公司",2013-12-31 00:00:00,251035297997.47
"14856","河钢集团有限公司",2014-03-31 00:00:00,66162841529.65
