"","income_seasonal","name_seasonal","month_seasonal","average"
"1",12882767377,"神华集团有限责任公司",201003,FALSE
"2",12991285424,"神华集团有限责任公司",201006,FALSE
"3",12571549759,"神华集团有限责任公司",201009,FALSE
"4",8413164756,"神华集团有限责任公司",201012,FALSE
"5",14558834780,"神华集团有限责任公司",201103,FALSE
"6",16818829621,"神华集团有限责任公司",201106,FALSE
"7",14192538272,"神华集团有限责任公司",201109,FALSE
"8",12953737207,"神华集团有限责任公司",201112,FALSE
"9",16121726848,"神华集团有限责任公司",201203,FALSE
"10",19181185464,"神华集团有限责任公司",201206,FALSE
"11",14701451113,"神华集团有限责任公司",201209,FALSE
"12",12678542156,"神华集团有限责任公司",201212,FALSE
"13",15617061137,"神华集团有限责任公司",201303,FALSE
"14",16700510141,"神华集团有限责任公司",201306,FALSE
"15",14608871662,"神华集团有限责任公司",201309,FALSE
"16",15047838749,"神华集团有限责任公司",201312,FALSE
"17",13886048176,"神华集团有限责任公司",201403,FALSE
"18",15324249392,"神华集团有限责任公司",201406,FALSE
"19",10523987600,"神华集团有限责任公司",201409,FALSE
"20",8687830141,"神华集团有限责任公司",201412,FALSE
"21",6702053208,"神华集团有限责任公司",201503,FALSE
"22",7963234851,"神华集团有限责任公司",201506,FALSE
"23",6234508053,"神华集团有限责任公司",201509,FALSE
"24",-913033223,"神华集团有限责任公司",201512,FALSE
"25",4787421566,"神华集团有限责任公司",201603,FALSE
"26",5707487178,"神华集团有限责任公司",201606,FALSE
"27",7888098955,"神华集团有限责任公司",201609,FALSE
"28",7542922178,"神华集团有限责任公司",201612,FALSE
"29",10169211961,"神华集团有限责任公司",201703,FALSE
"30",1.01e+10,"中国神华能源股份有限公司",201003,FALSE
"31",1.15e+10,"中国神华能源股份有限公司",201006,FALSE
"32",1.11e+10,"中国神华能源股份有限公司",201009,FALSE
"33",9.8e+09,"中国神华能源股份有限公司",201012,FALSE
"34",1.22e+10,"中国神华能源股份有限公司",201103,FALSE
"35",1.33e+10,"中国神华能源股份有限公司",201106,FALSE
"36",1.39e+10,"中国神华能源股份有限公司",201109,FALSE
"37",1.21e+10,"中国神华能源股份有限公司",201112,FALSE
"38",1.32e+10,"中国神华能源股份有限公司",201203,FALSE
"39",1.6e+10,"中国神华能源股份有限公司",201206,FALSE
"40",1.32e+10,"中国神华能源股份有限公司",201209,FALSE
"41",1.33e+10,"中国神华能源股份有限公司",201212,FALSE
"42",1.35e+10,"中国神华能源股份有限公司",201303,FALSE
"43",1.52e+10,"中国神华能源股份有限公司",201306,FALSE
"44",1.26e+10,"中国神华能源股份有限公司",201309,FALSE
"45",1.44e+10,"中国神华能源股份有限公司",201312,FALSE
"46",1.26e+10,"中国神华能源股份有限公司",201403,FALSE
"47",1.37e+10,"中国神华能源股份有限公司",201406,FALSE
"48",1.07e+10,"中国神华能源股份有限公司",201409,FALSE
"49",9.4e+09,"中国神华能源股份有限公司",201412,FALSE
"50",7.66e+09,"中国神华能源股份有限公司",201503,FALSE
"51",8.44e+09,"中国神华能源股份有限公司",201506,FALSE
"52",6.8e+09,"中国神华能源股份有限公司",201509,FALSE
"53",4e+08,"中国神华能源股份有限公司",201512,FALSE
"54",6.56e+09,"中国神华能源股份有限公司",201603,FALSE
"55",7.14e+09,"中国神华能源股份有限公司",201606,FALSE
"56",9.8e+09,"中国神华能源股份有限公司",201609,FALSE
"57",6e+09,"中国神华能源股份有限公司",201612,FALSE
"58",1.42e+10,"中国神华能源股份有限公司",201703,FALSE
"59",18897017.13,"山东金阳矿业集团有限公司",201103,TRUE
"60",18897017.13,"山东金阳矿业集团有限公司",201106,TRUE
"61",18897017.13,"山东金阳矿业集团有限公司",201109,TRUE
"62",18897017.13,"山东金阳矿业集团有限公司",201112,TRUE
"63",3198869.0625,"山东金阳矿业集团有限公司",201203,TRUE
"64",3198869.0625,"山东金阳矿业集团有限公司",201206,TRUE
"65",3198869.0625,"山东金阳矿业集团有限公司",201209,TRUE
"66",3198869.0625,"山东金阳矿业集团有限公司",201212,TRUE
"67",2800089.92333333,"山东金阳矿业集团有限公司",201303,TRUE
"68",2800089.92333333,"山东金阳矿业集团有限公司",201306,TRUE
"69",2800089.92333333,"山东金阳矿业集团有限公司",201309,TRUE
"70",393445665.6,"平顶山煤业(集团)有限责任公司",201003,FALSE
"71",515491471.6,"平顶山煤业(集团)有限责任公司",201006,FALSE
"72",150520406.8,"平顶山煤业(集团)有限责任公司",201009,FALSE
"73",10247501.0433333,"云南东源煤电股份有限公司",201003,TRUE
"74",10247501.0433333,"云南东源煤电股份有限公司",201006,TRUE
"75",10247501.0433333,"云南东源煤电股份有限公司",201009,TRUE
"76",-7917129.15,"云南东源煤电股份有限公司",201012,FALSE
"77",-19684679.96,"云南东源煤电股份有限公司",201103,FALSE
"78",8197348.12,"云南东源煤电股份有限公司",201106,FALSE
"79",37368170.88,"云南东源煤电股份有限公司",201109,FALSE
"80",19329549.26,"云南东源煤电股份有限公司",201112,FALSE
"81",11895454.66,"云南东源煤电股份有限公司",201203,FALSE
"82",68025082.22,"云南东源煤电股份有限公司",201206,FALSE
"83",-45440896.79,"云南东源煤电股份有限公司",201209,FALSE
"84",-7647782.85000001,"云南东源煤电股份有限公司",201212,FALSE
"85",-46983230.36,"云南东源煤电股份有限公司",201303,FALSE
"86",29015486.165,"云南东源煤电股份有限公司",201306,TRUE
"87",29015486.165,"云南东源煤电股份有限公司",201309,TRUE
"88",91405870.53,"北京京煤集团有限责任公司",201003,FALSE
"89",186384650.67,"北京京煤集团有限责任公司",201006,FALSE
"90",38445976.2,"北京京煤集团有限责任公司",201009,FALSE
"91",4070406.30000001,"北京京煤集团有限责任公司",201012,FALSE
"92",161535213.7,"北京京煤集团有限责任公司",201103,FALSE
"93",391410758.8,"北京京煤集团有限责任公司",201106,FALSE
"94",138075042,"北京京煤集团有限责任公司",201109,FALSE
"95",77042198.3,"北京京煤集团有限责任公司",201112,FALSE
"96",196666829.6,"北京京煤集团有限责任公司",201203,FALSE
"97",163258584.4,"北京京煤集团有限责任公司",201206,FALSE
"98",97507134.3,"北京京煤集团有限责任公司",201209,FALSE
"99",218412344.6,"北京京煤集团有限责任公司",201212,FALSE
"100",70064480.06,"北京京煤集团有限责任公司",201303,FALSE
"101",53766144.94,"北京京煤集团有限责任公司",201306,FALSE
"102",82670555.7,"北京京煤集团有限责任公司",201309,FALSE
"103",209995253.4,"北京京煤集团有限责任公司",201312,FALSE
"104",104925837.3,"北京京煤集团有限责任公司",201403,FALSE
"105",35591836.3,"北京京煤集团有限责任公司",201406,FALSE
"106",108502260.4,"北京京煤集团有限责任公司",201409,FALSE
"107",238804990.7,"北京京煤集团有限责任公司",201412,FALSE
"108",7233028.09,"北京京煤集团有限责任公司",201503,FALSE
"109",6138548.67,"北京京煤集团有限责任公司",201506,FALSE
"110",-59977352.26,"北京京煤集团有限责任公司",201509,FALSE
"111",207779371.2,"北京京煤集团有限责任公司",201512,FALSE
"112",-156128704.1,"北京京煤集团有限责任公司",201603,FALSE
"113",162636253.65,"北京京煤集团有限责任公司",201606,FALSE
"114",-2165045.99,"北京京煤集团有限责任公司",201609,FALSE
"115",102285516.74,"北京京煤集团有限责任公司",201612,FALSE
"116",277032183.6,"北京京煤集团有限责任公司",201703,FALSE
"117",313320088.75,"中国庆华能源集团有限公司",201003,TRUE
"118",313320088.75,"中国庆华能源集团有限公司",201006,TRUE
"119",313320088.75,"中国庆华能源集团有限公司",201009,TRUE
"120",313320088.75,"中国庆华能源集团有限公司",201012,TRUE
"121",253405150.75,"中国庆华能源集团有限公司",201103,TRUE
"122",253405150.75,"中国庆华能源集团有限公司",201106,TRUE
"123",253405150.75,"中国庆华能源集团有限公司",201109,TRUE
"124",253405150.75,"中国庆华能源集团有限公司",201112,TRUE
"125",73820340.0333333,"中国庆华能源集团有限公司",201203,TRUE
"126",73820340.0333333,"中国庆华能源集团有限公司",201206,TRUE
"127",73820340.0333333,"中国庆华能源集团有限公司",201209,TRUE
"128",-90426632,"中国庆华能源集团有限公司",201212,FALSE
"129",2918403.46,"中国庆华能源集团有限公司",201303,FALSE
"130",-180686576.66,"中国庆华能源集团有限公司",201306,FALSE
"131",225342920.84,"中国庆华能源集团有限公司",201309,FALSE
"132",117489027.66,"中国庆华能源集团有限公司",201312,FALSE
"133",3950661.54,"中国庆华能源集团有限公司",201403,FALSE
"134",-2606673.73,"中国庆华能源集团有限公司",201406,FALSE
"135",48489620.36,"中国庆华能源集团有限公司",201409,FALSE
"136",-399380941.97,"中国庆华能源集团有限公司",201412,FALSE
"137",-174585983,"中国庆华能源集团有限公司",201503,FALSE
"138",-263209028,"中国庆华能源集团有限公司",201506,FALSE
"139",-96708241.9,"中国庆华能源集团有限公司",201509,FALSE
"140",12446478.12,"华电煤业集团有限公司",201003,FALSE
"141",94221274.19,"华电煤业集团有限公司",201006,TRUE
"142",94221274.19,"华电煤业集团有限公司",201009,TRUE
"143",372120385.9,"华电煤业集团有限公司",201012,FALSE
"144",264602933.9,"华电煤业集团有限公司",201103,FALSE
"145",304951304.1,"华电煤业集团有限公司",201106,TRUE
"146",304951304.1,"华电煤业集团有限公司",201109,TRUE
"147",302481762.9,"华电煤业集团有限公司",201112,FALSE
"148",495181194.2,"华电煤业集团有限公司",201203,FALSE
"149",412521039,"华电煤业集团有限公司",201206,FALSE
"150",339256482.8,"华电煤业集团有限公司",201209,FALSE
"151",345126743,"华电煤业集团有限公司",201212,FALSE
"152",138370431.5,"华电煤业集团有限公司",201303,FALSE
"153",46272484.2,"华电煤业集团有限公司",201306,FALSE
"154",-3705296.09999999,"华电煤业集团有限公司",201309,FALSE
"155",158833677.7,"华电煤业集团有限公司",201312,FALSE
"156",98386703.35,"华电煤业集团有限公司",201403,FALSE
"157",34672537.05,"华电煤业集团有限公司",201406,FALSE
"158",37965731.6,"华电煤业集团有限公司",201409,FALSE
"159",-110304748.77,"华电煤业集团有限公司",201412,FALSE
"160",-36424959.75,"华电煤业集团有限公司",201503,FALSE
"161",-135213741.05,"华电煤业集团有限公司",201506,FALSE
"162",-411319001.2,"华电煤业集团有限公司",201509,FALSE
"163",-1161622752,"华电煤业集团有限公司",201512,FALSE
"164",-260248405.4,"华电煤业集团有限公司",201603,FALSE
"165",-133329111.6,"华电煤业集团有限公司",201606,FALSE
"166",74872898.8,"华电煤业集团有限公司",201609,FALSE
"167",412446640.42,"华电煤业集团有限公司",201612,FALSE
"168",873397413.9,"华电煤业集团有限公司",201703,FALSE
"169",2158899000,"中国中煤能源股份有限公司",201003,FALSE
"170",2772762000,"中国中煤能源股份有限公司",201006,FALSE
"171",1671812000,"中国中煤能源股份有限公司",201009,FALSE
"172",967256000,"中国中煤能源股份有限公司",201012,FALSE
"173",2474431000,"中国中煤能源股份有限公司",201103,FALSE
"174",2955677000,"中国中煤能源股份有限公司",201106,FALSE
"175",2852022000,"中国中煤能源股份有限公司",201109,FALSE
"176",2023236000,"中国中煤能源股份有限公司",201112,FALSE
"177",2794647000,"中国中煤能源股份有限公司",201203,FALSE
"178",2274667000,"中国中煤能源股份有限公司",201206,FALSE
"179",2222085000,"中国中煤能源股份有限公司",201209,FALSE
"180",2718541000,"中国中煤能源股份有限公司",201212,FALSE
"181",1989576000,"中国中煤能源股份有限公司",201303,FALSE
"182",1331501000,"中国中煤能源股份有限公司",201306,FALSE
"183",530611000,"中国中煤能源股份有限公司",201309,FALSE
"184",444051000,"中国中煤能源股份有限公司",201312,FALSE
"185",698694000,"中国中煤能源股份有限公司",201403,FALSE
"186",213411000,"中国中煤能源股份有限公司",201406,FALSE
"187",53135000,"中国中煤能源股份有限公司",201409,FALSE
"188",256811000,"中国中煤能源股份有限公司",201412,FALSE
"189",82945000,"中国中煤能源股份有限公司",201503,FALSE
"190",-819946000,"中国中煤能源股份有限公司",201506,FALSE
"191",-597500000,"中国中煤能源股份有限公司",201509,FALSE
"192",-729678000,"中国中煤能源股份有限公司",201512,FALSE
"193",-142045000,"中国中煤能源股份有限公司",201603,FALSE
"194",1041353000,"中国中煤能源股份有限公司",201606,FALSE
"195",416640000,"中国中煤能源股份有限公司",201609,FALSE
"196",1615758000,"中国中煤能源股份有限公司",201612,FALSE
"197",1839878000,"中国中煤能源股份有限公司",201703,FALSE
"198",174869443.4,"北京昊华能源股份有限公司",201003,FALSE
"199",270199947,"北京昊华能源股份有限公司",201006,FALSE
"200",285855508.4,"北京昊华能源股份有限公司",201009,FALSE
"201",144405325.2,"北京昊华能源股份有限公司",201012,FALSE
"202",345884657.7,"北京昊华能源股份有限公司",201103,FALSE
"203",385589711.3,"北京昊华能源股份有限公司",201106,FALSE
"204",388283574,"北京昊华能源股份有限公司",201109,FALSE
"205",196323847,"北京昊华能源股份有限公司",201112,FALSE
"206",389972853,"北京昊华能源股份有限公司",201203,FALSE
"207",303516539.4,"北京昊华能源股份有限公司",201206,FALSE
"208",177774528.6,"北京昊华能源股份有限公司",201209,FALSE
"209",56383418.5,"北京昊华能源股份有限公司",201212,FALSE
"210",220307084,"北京昊华能源股份有限公司",201303,FALSE
"211",158672382.8,"北京昊华能源股份有限公司",201306,FALSE
"212",106047994.3,"北京昊华能源股份有限公司",201309,FALSE
"213",45653316.6,"北京昊华能源股份有限公司",201312,FALSE
"214",68510465.07,"北京昊华能源股份有限公司",201403,FALSE
"215",14916375.82,"北京昊华能源股份有限公司",201406,FALSE
"216",72008953.41,"北京昊华能源股份有限公司",201409,FALSE
"217",39653859,"北京昊华能源股份有限公司",201412,FALSE
"218",19239334.49,"北京昊华能源股份有限公司",201503,FALSE
"219",4552641.37,"北京昊华能源股份有限公司",201506,FALSE
"220",10365350.86,"北京昊华能源股份有限公司",201509,FALSE
"221",20032478.18,"北京昊华能源股份有限公司",201512,FALSE
"222",-105441151.5,"北京昊华能源股份有限公司",201603,FALSE
"223",-42221793.4,"北京昊华能源股份有限公司",201606,FALSE
"224",34323151.3,"北京昊华能源股份有限公司",201609,FALSE
"225",125974991.95,"北京昊华能源股份有限公司",201612,FALSE
"226",331970341.9,"北京昊华能源股份有限公司",201703,FALSE
"227",-27610341.575,"保利能源控股有限公司",201003,TRUE
"228",-27610341.575,"保利能源控股有限公司",201006,TRUE
"229",-27610341.575,"保利能源控股有限公司",201009,TRUE
"230",-27610341.575,"保利能源控股有限公司",201012,TRUE
"231",16245022.055,"保利能源控股有限公司",201103,TRUE
"232",16245022.055,"保利能源控股有限公司",201106,TRUE
"233",16245022.055,"保利能源控股有限公司",201109,TRUE
"234",16245022.055,"保利能源控股有限公司",201112,TRUE
"235",42301859,"保利能源控股有限公司",201203,TRUE
"236",42301859,"保利能源控股有限公司",201206,TRUE
"237",42301859,"保利能源控股有限公司",201209,TRUE
"238",42301859,"保利能源控股有限公司",201212,TRUE
"239",-27490618.68,"保利能源控股有限公司",201303,FALSE
"240",-32794940.97,"保利能源控股有限公司",201306,FALSE
"241",9954032.08,"保利能源控股有限公司",201309,FALSE
"242",-18884797.41,"保利能源控股有限公司",201312,FALSE
"243",-86078680.45,"保利能源控股有限公司",201403,FALSE
"244",-69475287.15,"保利能源控股有限公司",201406,FALSE
"245",-57686953.9,"保利能源控股有限公司",201409,FALSE
"246",-343926358,"保利能源控股有限公司",201412,FALSE
"247",-141671955,"保利能源控股有限公司",201503,FALSE
"248",-132135888.1,"保利能源控股有限公司",201506,FALSE
"249",-107862472.1,"保利能源控股有限公司",201509,FALSE
"250",-146437857.6,"保利能源控股有限公司",201512,FALSE
"251",-229912611.1,"保利能源控股有限公司",201603,FALSE
"252",-103972382.2,"保利能源控股有限公司",201606,FALSE
"253",-62370067.6,"保利能源控股有限公司",201609,FALSE
"254",-360147200,"保利能源控股有限公司",201612,FALSE
"255",93951300.71,"保利能源控股有限公司",201703,FALSE
"256",286776811,"开滦(集团)有限责任公司",201003,FALSE
"257",221525588.5,"开滦(集团)有限责任公司",201006,FALSE
"258",211206612.5,"开滦(集团)有限责任公司",201009,FALSE
"259",185194475.3,"开滦(集团)有限责任公司",201012,FALSE
"260",277876048.2,"开滦(集团)有限责任公司",201103,FALSE
"261",299845543.3,"开滦(集团)有限责任公司",201106,FALSE
"262",318164413.9,"开滦(集团)有限责任公司",201109,FALSE
"263",258388085.6,"开滦(集团)有限责任公司",201112,FALSE
"264",271363506.8,"开滦(集团)有限责任公司",201203,FALSE
"265",286599373.9,"开滦(集团)有限责任公司",201206,FALSE
"266",-53117466.2,"开滦(集团)有限责任公司",201209,FALSE
"267",550638391.5,"开滦(集团)有限责任公司",201212,FALSE
"268",-34329962.75,"开滦(集团)有限责任公司",201303,FALSE
"269",44412811.62,"开滦(集团)有限责任公司",201306,FALSE
"270",703743.940000001,"开滦(集团)有限责任公司",201309,FALSE
"271",-289111.030000001,"开滦(集团)有限责任公司",201312,FALSE
"272",-605590326.4,"开滦(集团)有限责任公司",201403,FALSE
"273",-732051855.6,"开滦(集团)有限责任公司",201406,FALSE
"274",-938076329,"开滦(集团)有限责任公司",201409,FALSE
"275",-864173902,"开滦(集团)有限责任公司",201412,FALSE
"276",-788848314.6,"开滦(集团)有限责任公司",201503,FALSE
"277",-1239668485.4,"开滦(集团)有限责任公司",201506,FALSE
"278",-637081279,"开滦(集团)有限责任公司",201509,FALSE
"279",-21652059,"开滦(集团)有限责任公司",201512,FALSE
"280",-586310852.3,"开滦(集团)有限责任公司",201603,FALSE
"281",153660713.2,"开滦(集团)有限责任公司",201606,FALSE
"282",162511081.6,"开滦(集团)有限责任公司",201609,FALSE
"283",304769158.75,"开滦(集团)有限责任公司",201612,FALSE
"284",36407490.92,"开滦(集团)有限责任公司",201703,FALSE
"285",659042595.7,"冀中能源股份有限公司",201003,FALSE
"286",663356514.3,"冀中能源股份有限公司",201006,FALSE
"287",605290869,"冀中能源股份有限公司",201009,FALSE
"288",559436082,"冀中能源股份有限公司",201012,FALSE
"289",835666279.9,"冀中能源股份有限公司",201103,FALSE
"290",872024010.1,"冀中能源股份有限公司",201106,FALSE
"291",713325058,"冀中能源股份有限公司",201109,FALSE
"292",626197933,"冀中能源股份有限公司",201112,FALSE
"293",856103023.9,"冀中能源股份有限公司",201203,FALSE
"294",673316787.1,"冀中能源股份有限公司",201206,FALSE
"295",369314091,"冀中能源股份有限公司",201209,FALSE
"296",416034968,"冀中能源股份有限公司",201212,FALSE
"297",503357281.7,"冀中能源股份有限公司",201303,FALSE
"298",284610043.8,"冀中能源股份有限公司",201306,FALSE
"299",11098895.7,"冀中能源股份有限公司",201309,FALSE
"300",323349199.8,"冀中能源股份有限公司",201312,FALSE
"301",63381233.04,"冀中能源股份有限公司",201403,FALSE
"302",-72989804.62,"冀中能源股份有限公司",201406,FALSE
"303",-41313308.5,"冀中能源股份有限公司",201409,FALSE
"304",-112728909.42,"冀中能源股份有限公司",201412,FALSE
"305",-41597633.75,"冀中能源股份有限公司",201503,FALSE
"306",-79737668.45,"冀中能源股份有限公司",201506,FALSE
"307",-60556440.7,"冀中能源股份有限公司",201509,FALSE
"308",485305407.6,"冀中能源股份有限公司",201512,FALSE
"309",-44756714.41,"冀中能源股份有限公司",201603,FALSE
"310",-20501980.69,"冀中能源股份有限公司",201606,FALSE
"311",65330927.55,"冀中能源股份有限公司",201609,FALSE
"312",159734884.25,"冀中能源股份有限公司",201612,FALSE
"313",286350522.4,"冀中能源股份有限公司",201703,FALSE
"314",202499117.4,"开滦能源化工股份有限公司",201003,FALSE
"315",229919645.4,"开滦能源化工股份有限公司",201006,FALSE
"316",202674692.1,"开滦能源化工股份有限公司",201009,FALSE
"317",240590532.9,"开滦能源化工股份有限公司",201012,FALSE
"318",215572498.5,"开滦能源化工股份有限公司",201103,FALSE
"319",251017489.2,"开滦能源化工股份有限公司",201106,FALSE
"320",206601116.5,"开滦能源化工股份有限公司",201109,FALSE
"321",122010808.7,"开滦能源化工股份有限公司",201112,FALSE
"322",244013875.4,"开滦能源化工股份有限公司",201203,FALSE
"323",232415572.1,"开滦能源化工股份有限公司",201206,FALSE
"324",26018421,"开滦能源化工股份有限公司",201209,FALSE
"325",9421711.10000002,"开滦能源化工股份有限公司",201212,FALSE
"326",142227261.4,"开滦能源化工股份有限公司",201303,FALSE
"327",71637153.9,"开滦能源化工股份有限公司",201306,FALSE
"328",51457862.3,"开滦能源化工股份有限公司",201309,FALSE
"329",55730438.5,"开滦能源化工股份有限公司",201312,FALSE
"330",67365237.17,"开滦能源化工股份有限公司",201403,FALSE
"331",73412236.93,"开滦能源化工股份有限公司",201406,FALSE
"332",50750916.9,"开滦能源化工股份有限公司",201409,FALSE
"333",-31628468,"开滦能源化工股份有限公司",201412,FALSE
"334",-58420597.34,"开滦能源化工股份有限公司",201503,FALSE
"335",-142362917.76,"开滦能源化工股份有限公司",201506,FALSE
"336",-264983463.9,"开滦能源化工股份有限公司",201509,FALSE
"337",-66450626.7,"开滦能源化工股份有限公司",201512,FALSE
"338",15435347.04,"开滦能源化工股份有限公司",201603,FALSE
"339",63202787.04,"开滦能源化工股份有限公司",201606,FALSE
"340",202770587.42,"开滦能源化工股份有限公司",201609,FALSE
"341",282901590,"开滦能源化工股份有限公司",201612,FALSE
"342",133218866.6,"开滦能源化工股份有限公司",201703,FALSE
"343",160968376.933333,"冀中能源峰峰集团有限公司",201003,TRUE
"344",160968376.933333,"冀中能源峰峰集团有限公司",201006,TRUE
"345",160968376.933333,"冀中能源峰峰集团有限公司",201009,TRUE
"346",499690593.3,"冀中能源峰峰集团有限公司",201012,FALSE
"347",131016740.1,"冀中能源峰峰集团有限公司",201103,FALSE
"348",64625712.1,"冀中能源峰峰集团有限公司",201106,FALSE
"349",29952030.2,"冀中能源峰峰集团有限公司",201109,FALSE
"350",444644791.8,"冀中能源峰峰集团有限公司",201112,FALSE
"351",-127734848.3,"冀中能源峰峰集团有限公司",201203,FALSE
"352",1306075.8,"冀中能源峰峰集团有限公司",201206,FALSE
"353",289142056.8,"冀中能源峰峰集团有限公司",201209,FALSE
"354",814422445.9,"冀中能源峰峰集团有限公司",201212,FALSE
"355",64153617.78,"冀中能源峰峰集团有限公司",201303,FALSE
"356",180549061.92,"冀中能源峰峰集团有限公司",201306,FALSE
"357",-21291622.5,"冀中能源峰峰集团有限公司",201309,FALSE
"358",137903567.9,"冀中能源峰峰集团有限公司",201312,FALSE
"359",-23549876.75,"冀中能源峰峰集团有限公司",201403,FALSE
"360",123566483.85,"冀中能源峰峰集团有限公司",201406,FALSE
"361",-266352695.4,"冀中能源峰峰集团有限公司",201409,FALSE
"362",30254181.8,"冀中能源峰峰集团有限公司",201412,FALSE
"363",10160511.36,"冀中能源峰峰集团有限公司",201503,FALSE
"364",-145067796.26,"冀中能源峰峰集团有限公司",201506,FALSE
"365",-68287508,"冀中能源峰峰集团有限公司",201509,FALSE
"366",279329196.91,"冀中能源峰峰集团有限公司",201512,FALSE
"367",5398.84,"冀中能源峰峰集团有限公司",201603,FALSE
"368",52903709.07,"冀中能源峰峰集团有限公司",201606,FALSE
"369",-35098649.24,"冀中能源峰峰集团有限公司",201609,FALSE
"370",222530621.73,"冀中能源峰峰集团有限公司",201612,FALSE
"371",177154809.4,"冀中能源峰峰集团有限公司",201703,FALSE
"372",853375955.7,"冀中能源集团有限责任公司",201003,FALSE
"373",616889766.3,"冀中能源集团有限责任公司",201006,FALSE
"374",905324360,"冀中能源集团有限责任公司",201009,FALSE
"375",568119714,"冀中能源集团有限责任公司",201012,FALSE
"376",787966700.2,"冀中能源集团有限责任公司",201103,FALSE
"377",813255862.8,"冀中能源集团有限责任公司",201106,FALSE
"378",836261609,"冀中能源集团有限责任公司",201109,FALSE
"379",214242852,"冀中能源集团有限责任公司",201112,FALSE
"380",829680625.2,"冀中能源集团有限责任公司",201203,FALSE
"381",813870417.8,"冀中能源集团有限责任公司",201206,FALSE
"382",523271037,"冀中能源集团有限责任公司",201209,FALSE
"383",368094304,"冀中能源集团有限责任公司",201212,FALSE
"384",202572204.2,"冀中能源集团有限责任公司",201303,FALSE
"385",-194651744.36,"冀中能源集团有限责任公司",201306,FALSE
"386",203486854.56,"冀中能源集团有限责任公司",201309,FALSE
"387",-180083746.25,"冀中能源集团有限责任公司",201312,FALSE
"388",-42564337.38,"冀中能源集团有限责任公司",201403,FALSE
"389",-294391694.32,"冀中能源集团有限责任公司",201406,FALSE
"390",-170504391.3,"冀中能源集团有限责任公司",201409,FALSE
"391",-566422789,"冀中能源集团有限责任公司",201412,FALSE
"392",-150843657.2,"冀中能源集团有限责任公司",201503,FALSE
"393",-167619342,"冀中能源集团有限责任公司",201506,FALSE
"394",-113866697.9,"冀中能源集团有限责任公司",201509,FALSE
"395",-336584240.6,"冀中能源集团有限责任公司",201512,FALSE
"396",-112353462.6,"冀中能源集团有限责任公司",201603,FALSE
"397",115127140.61,"冀中能源集团有限责任公司",201606,FALSE
"398",57837129.42,"冀中能源集团有限责任公司",201609,FALSE
"399",2188404.01,"冀中能源集团有限责任公司",201612,FALSE
"400",31385006.9,"冀中能源集团有限责任公司",201703,FALSE
"401",49728109.82,"冀中能源张家口矿业集团有限公司",201503,TRUE
"402",49728109.82,"冀中能源张家口矿业集团有限公司",201506,TRUE
"403",5055153.76000001,"冀中能源张家口矿业集团有限公司",201509,FALSE
"404",61031416.25,"冀中能源张家口矿业集团有限公司",201603,TRUE
"405",61031416.25,"冀中能源张家口矿业集团有限公司",201606,TRUE
"406",-44072509.845,"冀中能源张家口矿业集团有限公司",201609,TRUE
"407",-44072509.845,"冀中能源张家口矿业集团有限公司",201612,TRUE
"408",18530915.5,"冀中能源张家口矿业集团有限公司",201703,FALSE
"409",586139800,"晋能集团有限公司",201203,TRUE
"410",586139800,"晋能集团有限公司",201206,TRUE
"411",586139800,"晋能集团有限公司",201209,TRUE
"412",586139800,"晋能集团有限公司",201212,TRUE
"413",108212712.333333,"晋能集团有限公司",201303,TRUE
"414",108212712.333333,"晋能集团有限公司",201306,TRUE
"415",108212712.333333,"晋能集团有限公司",201309,TRUE
"416",368182530.8,"晋能集团有限公司",201312,FALSE
"417",-93184850.51,"晋能集团有限公司",201403,FALSE
"418",134360369.06,"晋能集团有限公司",201406,FALSE
"419",-35528861.96,"晋能集团有限公司",201409,FALSE
"420",39631229.22,"晋能集团有限公司",201412,FALSE
"421",-67121548.62,"晋能集团有限公司",201503,FALSE
"422",68550787.53,"晋能集团有限公司",201506,FALSE
"423",2085590.75,"晋能集团有限公司",201509,FALSE
"424",-700612429.36,"晋能集团有限公司",201512,FALSE
"425",-67700678.54,"晋能集团有限公司",201603,FALSE
"426",-69891569.06,"晋能集团有限公司",201606,FALSE
"427",25737600.1,"晋能集团有限公司",201609,FALSE
"428",-281109851.8,"晋能集团有限公司",201612,FALSE
"429",-106030555.6,"晋能集团有限公司",201703,FALSE
"430",83245634.05,"太原煤炭气化(集团)有限责任公司",201003,TRUE
"431",83245634.05,"太原煤炭气化(集团)有限责任公司",201006,TRUE
"432",83245634.05,"太原煤炭气化(集团)有限责任公司",201009,TRUE
"433",83245634.05,"太原煤炭气化(集团)有限责任公司",201012,TRUE
"434",67816180.525,"太原煤炭气化(集团)有限责任公司",201103,TRUE
"435",67816180.525,"太原煤炭气化(集团)有限责任公司",201106,TRUE
"436",67816180.525,"太原煤炭气化(集团)有限责任公司",201109,TRUE
"437",67816180.525,"太原煤炭气化(集团)有限责任公司",201112,TRUE
"438",2689751,"太原煤炭气化(集团)有限责任公司",201203,FALSE
"439",-18162151,"太原煤炭气化(集团)有限责任公司",201206,FALSE
"440",-350416819,"太原煤炭气化(集团)有限责任公司",201209,FALSE
"441",-41606596.9,"太原煤炭气化(集团)有限责任公司",201212,FALSE
"442",3206925.24,"太原煤炭气化(集团)有限责任公司",201303,FALSE
"443",-81968801.3,"太原煤炭气化(集团)有限责任公司",201306,FALSE
