公司名称,证券代码,报告期,流动资产,固定资产,长期股权投资,资产总计,流动负债,非流动负债,负债合计,股东权益,归属母公司股东的权益,资本公积金,盈余公积金,未分配利润,营业总收入,营业总成本,营业利润,利润总额,净利润,归属母公司股东的净利润,经营活动现金净流量,投资活动现金净流量,筹资活动现金净流量,现金净增加额,期末现金及现金等价物余额,员工人数
神华集团有限责任公司,078041.IB,2010/3/31,1.74809E+11,1.95352E+11,14187143901,5.28097E+11,1.01883E+11,1.17574E+11,2.19458E+11,3.0864E+11,2.14346E+11,78597494251,8281705742,83909384216,45011439256,30023430875,15494882987,15584450111,12882767377,7913884000,12454821771,-14974763168,15607013303,13081396668,1.09741E+11,0
神华集团有限责任公司,078041.IB,2010/6/30,1.71773E+11,1.98211E+11,13046117621,5.31734E+11,91077331051,1.20156E+11,2.11234E+11,3.205E+11,2.22489E+11,76162069408,8247568697,93703087140,97153929416,66573926301,31682664805,31641969952,25874052801,15783172209,29823797867,-26509320099,11432309675,14742309329,1.03808E+11,0
神华集团有限责任公司,078041.IB,2010/9/30,1.78651E+11,2.0335E+11,13923831780,5.47296E+11,95905118361,1.20394E+11,2.16299E+11,3.30998E+11,2.46172E+11,76214051489,8238520331,1.17051E+11,1.55477E+11,1.09187E+11,47794236431,47608648236,38445602560,23451817562,51025668714,-36236980188,8429167272,23189116888,1.12292E+11,0
神华集团有限责任公司,078041.IB,2010/12/31,1.5614E+11,2.2385E+11,13207253195,5.50927E+11,95882760620,1.1588E+11,2.11763E+11,3.39164E+11,2.3639E+11,81062722655,9221205561,1.01853E+11,2.19634E+11,1.61876E+11,59858261730,58525053893,46858767316,28812076760,63640679467,-41696014299,-13595555387,8351397747,96008268184,0
神华集团有限责任公司,078041.IB,2011/3/31,1.81508E+11,2.4081E+11,15537401386,5.79937E+11,94024642281,1.28116E+11,2.2214E+11,3.57797E+11,2.1123E+11,63833802343,2452240336,99374051958,63467921638,45546830616,18474470138,18518455515,14558834780,8943491048,24613025976,-8195213025,-6833105754,9583807647,1.0699E+11,0
神华集团有限责任公司,078041.IB,2011/6/30,1.7398E+11,2.39793E+11,15768223952,5.86133E+11,92481989874,1.25704E+11,2.18186E+11,3.67947E+11,2.55915E+11,77446982682,8875747437,1.22534E+11,1.35407E+11,95679630069,41056809859,40669921422,31377664401,19275299242,41813068197,-27933781333,-4084718779,9799423359,1.08456E+11,0
神华集团有限责任公司,078041.IB,2011/9/30,1.81413E+11,2.48291E+11,13022784071,6.06348E+11,1.00126E+11,1.27073E+11,2.27198E+11,3.7915E+11,2.64943E+11,76505283992,8891597262,1.32903E+11,2.05108E+11,1.48494E+11,58135312440,57238372227,45570202673,27797823631,61897849577,-52820284683,-5840275266,3230122385,98431493003,0
神华集团有限责任公司,078041.IB,2011/12/31,1.6261E+11,3.07335E+11,14427476168,6.26909E+11,1.21534E+11,1.16434E+11,2.37968E+11,3.88941E+11,2.68949E+11,78876435433,10794474644,1.33261E+11,2.80297E+11,2.07712E+11,74927658541,74172635678,58523939880,36667562839,82566027300,-70184920702,-22618708134,-10245780720,85762487464,0
神华集团有限责任公司,078041.IB,2012/3/31,1.69866E+11,3.06414E+11,14634886894,6.38891E+11,1.08596E+11,1.22737E+11,2.31334E+11,4.07557E+11,2.80876E+11,75396643566,10794474644,1.48325E+11,79442466180,59978659326,20021040938,20026914589,16121726848,9903576803,19889430217,-12520821593,-12987411159,-5615252587,80134508459,0
神华集团有限责任公司,078041.IB,2012/6/30,1.82073E+11,3.05531E+11,15758356111,6.65789E+11,1.10986E+11,1.28577E+11,2.39563E+11,4.26225E+11,2.93131E+11,79282028885,10794474644,1.55156E+11,1.65007E+11,1.25602E+11,40952462325,40985084236,35302912312,21686579033,45148219610,-37772197290,-18432422112,-11053108438,74384624511,0
神华集团有限责任公司,078041.IB,2012/9/30,2.066E+11,3.4444E+11,51588871524,8.05691E+11,1.63553E+11,2.08227E+11,3.7178E+11,4.33911E+11,2.96014E+11,77047838595,10803090528,1.59496E+11,2.47936E+11,1.90675E+11,59847169346,59884069481,50004363425,31352735868,64570686397,-81931948766,23930750024,6570219092,97979101476,0
神华集团有限责任公司,078041.IB,2012/12/31,1.78388E+11,3.69431E+11,18757339445,8.21851E+11,1.74903E+11,1.9659E+11,3.71493E+11,4.50358E+11,3.01544E+11,78085438526,12012774922,1.66076E+11,3.43969E+11,2.70592E+11,76825402974,76821324133,62682905581,38807796824,93589859434,-1.2999E+11,33611660006,-2782039228,82980448236,0
神华集团有限责任公司,078041.IB,2013/3/31,1.89436E+11,3.74446E+11,19232858257,8.46659E+11,1.77659E+11,2.00812E+11,3.78471E+11,4.68188E+11,3.11994E+11,77706434389,12025280506,1.7554E+11,80575223282,62239122115,19114817380,19159367683,15617061137,12826459391,18026483962,-19657530110,355750532.1,-1276381406,78323802717,0
神华集团有限责任公司,078041.IB,2013/6/30,1.79466E+11,3.70298E+11,19661458250,8.41277E+11,1.60575E+11,1.96958E+11,3.57533E+11,4.83745E+11,3.20419E+11,76839569522,12020623271,1.83448E+11,1.70243E+11,1.31381E+11,40225624111,40160337016,32317571278,20021139878,30410236875,-35979133593,-19447796322,-25045354286,54553846910,0
神华集团有限责任公司,078041.IB,2013/9/30,1.74814E+11,3.70473E+11,20178634978,8.64088E+11,1.87546E+11,1.92538E+11,3.80084E+11,4.84003E+11,3.22824E+11,76751394279,12018915661,1.86647E+11,2.6235E+11,2.05505E+11,58827635241,58893314596,46926442940,29070931401,48245274393,-52508259807,-15528898912,-19879847978,59710353218,0
神华集团有限责任公司,078041.IB,2013/12/31,1.68864E+11,3.97447E+11,19352576977,8.82657E+11,2.21369E+11,1.68431E+11,3.898E+11,4.92857E+11,3.30407E+11,76161652230,13590097100,1.95472E+11,3.67817E+11,2.91808E+11,78580945939,78510897886,61974281689,36522060151,72398424053,-79188858784,-15354959102,-22232533532,60747914705,0
神华集团有限责任公司,078041.IB,2014/3/31,1.85333E+11,4.03727E+11,18408491072,8.92778E+11,2.15547E+11,1.72917E+11,3.88464E+11,5.04314E+11,3.35779E+11,71190481158,14414848653,2.04375E+11,80113251155,63647052835,17115930421,17166398493,13886048176,8609349869,10725879392,-9977064609,843022312.7,1623152203,67216940667,0
神华集团有限责任公司,078041.IB,2014/6/30,2.23122E+11,4.07874E+11,17843572498,9.50645E+11,2.50758E+11,1.8015E+11,4.30908E+11,5.19737E+11,3.45803E+11,75697494159,13590097100,2.10145E+11,1.69365E+11,1.34284E+11,36712408856,36896056572,29210297568,17964333004,35141298362,-31914670407,33139060909,36413718394,88258586472,0
神华集团有限责任公司,078041.IB,2014/9/30,2.07825E+11,4.06083E+11,15225243124,9.63907E+11,2.26264E+11,2.14981E+11,4.41245E+11,5.22662E+11,3.50526E+11,75310951919,13590228234,2.14049E+11,2.47952E+11,1.98924E+11,51460617044,51671968514,39734285168,22612487518,65880669615,-51859453874,8737084329,22670319809,74591063264,0
神华集团有限责任公司,078041.IB,2014/12/31,1.6003E+11,4.31555E+11,10652184139,9.28647E+11,1.83141E+11,2.18248E+11,4.01389E+11,5.27258E+11,3.52103E+11,72455482144,14740317619,2.13552E+11,3.24901E+11,2.64738E+11,64385383975,64034091489,48422115309,26962569679,80577242721,-77221273148,-15092050917,-11763075405,49288808208,0
神华集团有限责任公司,078041.IB,2015/3/31,1.80878E+11,4.4142E+11,16776672047,9.65763E+11,2.095E+11,2.19559E+11,4.29059E+11,5.36705E+11,3.60209E+11,77244284941,15276998928,2.20311E+11,55766456935,47184827037,9007506283,9132429756,6702053208,3954211393,3316724481,-3093657151,12144002558,13148931698,71939525961,0
神华集团有限责任公司,078041.IB,2015/6/30,1.87257E+11,4.57566E+11,10615641547,9.61777E+11,1.88863E+11,2.34807E+11,4.23671E+11,5.38106E+11,3.60085E+11,77924746340,14740317620,2.18994E+11,1.1968E+11,1.00578E+11,20193478651,20414360266,14665288059,7043094599,25534473028,-25686754030,13560776845,13386000596,63696954631,0
神华集团有限责任公司,078041.IB,2015/9/30,1.79694E+11,4.75515E+11,10646319506,9.66425E+11,1.87193E+11,2.37219E+11,4.24412E+11,5.42013E+11,3.63487E+11,77933992228,14740317619,2.2175E+11,1.79293E+11,1.52334E+11,28427281801,29334806132,20899796112,9948134544,43880618843,-35771330647,-1659513407,6580389265,56891343300,0
神华集团有限责任公司,078041.IB,2015/12/31,1.60658E+11,4.8102E+11,10654912709,9.31418E+11,2.02189E+11,2.34676E+11,4.36866E+11,4.94552E+11,3.20173E+11,70061138956,15954903446,1.82436E+11,2.36366E+11,2.09825E+11,30647250195,31849913437,19986762889,8738594777,57805868469,-49817600003,-3778552955,4414923850,53916198651,0
神华集团有限责任公司,078041.IB,2016/3/31,1.68843E+11,4.77201E+11,10616546929,9.39702E+11,1.78731E+11,2.5719E+11,4.35921E+11,5.03781E+11,3.2708E+11,86057780117,14744965086,1.77301E+11,52232844483,44950822856,7286376064,7262508102,4787421566,2106973706,14905360161,-8583506066,6536589199,12853097918,66920899328,0
神华集团有限责任公司,078041.IB,2016/6/30,1.73229E+11,4.73266E+11,10646559550,9.45168E+11,1.84023E+11,2.60758E+11,4.44781E+11,5.00387E+11,3.25777E+11,73264012921,15954903446,1.86475E+11,1.06105E+11,90907267366,15720512887,16140934459,10494908744,4455900383,53549148798,-10312648182,-17717940343,25585164171,79501362822,0
神华集团有限责任公司,078041.IB,2016/9/30,1.80035E+11,4.72643E+11,11639619718,9.56263E+11,2.16089E+11,2.30351E+11,4.4644E+11,5.09823E+11,3.34859E+11,72678428523,15954903446,1.35504E+11,1.68967E+11,1.42814E+11,26832726239,26626280150,18383007699,7823518623,86463620136,-22989596539,-34672626474,28908393812,82824592463,0
神华集团有限责任公司,078041.IB,2016/12/31,1.76881E+11,5.0282E+11,12079748000,9.79259E+11,2.33356E+11,2.30393E+11,4.63749E+11,5.1551E+11,3.33314E+11,73923934397,16848032362,1.32562E+11,2.4794E+11,2.12896E+11,35990780473,36056005724,25925929877,12734289188,1.1575E+11,-94144516453,-25148207138,-3360496500,50561419170,0
神华集团有限责任公司,078041.IB,2017/3/31,2.03235E+11,4.96221E+11,12509796093,9.98257E+11,2.38627E+11,2.31029E+11,4.69655E+11,5.28602E+11,3.40206E+11,73923934397,16848032362,1.38235E+11,79343914602,66070310359,13754286423,13880994056,10169211961,5673167683,26754031719,12365008661,1060062387,40411234733,90972653903,0
中国神华能源股份有限公司,101354019.IB,2010/3/31,9.98E+10,1.49E+11,5.55E+09,3.21E+11,5.45E+10,5.92E+10,1.14E+11,2.07E+11,1.79E+11,8.82E+10,1.14E+10,5.57E+10,3.28E+10,2.03E+10,1.27E+10,1.27E+10,1.01E+10,8.73E+09,1.30E+10,-1.19E+10,-2.36E+09,-1.25E+09,64695000000,62286
中国神华能源股份有限公司,101354019.IB,2010/6/30,1.11E+11,1.56E+11,4.23E+09,3.34E+11,6.73E+10,5.86E+10,1.26E+11,2.08E+11,1.78E+11,8.82E+10,1.14E+10,5.51E+10,6.97E+10,4.29E+10,2.72E+10,2.72E+10,2.16E+10,1.86E+10,3.06E+10,-1.34E+10,-3.19E+09,1.39E+10,7.99E+10,62811
中国神华能源股份有限公司,101354019.IB,2010/9/30,1.11E+11,1.58E+11,4.36E+09,3.37E+11,5.85E+10,5.86E+10,1.17E+11,2.20E+11,1.89E+11,8.83E+10,1.14E+10,6.48E+10,1.10E+11,6.95E+10,4.12E+10,4.13E+10,3.27E+10,2.84E+10,4.60E+10,-1.51E+10,-1.56E+10,1.53E+10,81238000000,62811
中国神华能源股份有限公司,101354019.IB,2010/12/31,1.04E+11,1.61E+11,4.21E+09,3.39E+11,5.89E+10,5.24E+10,1.11E+11,2.28E+11,1.97E+11,8.83E+10,1.14E+10,7.36E+10,1.52E+11,9.92E+10,5.36E+10,5.33E+10,4.25E+10,3.72E+10,5.94E+10,-2.32E+10,-2.88E+10,7.40E+09,7.33E+10,65154
中国神华能源股份有限公司,101354019.IB,2011/3/31,1.06E+11,1.68E+11,4.31E+09,3.53E+11,5.97E+10,5.46E+10,1.14E+11,2.39E+11,2.05E+11,8.44E+10,1.14E+10,8.46E+10,4.74E+10,3.15E+10,1.59E+10,1.59E+10,1.22E+10,1.05E+10,1.97E+10,-1.41E+10,-9.56E+09,-4.01E+09,70504000000,65154
中国神华能源股份有限公司,101354019.IB,2011/6/30,1.22E+11,1.69E+11,3.82E+09,3.77E+11,9.06E+10,5.11E+10,1.42E+11,2.35E+11,2.01E+11,8.25E+10,1.14E+10,8.09E+10,1.01E+11,6.63E+10,3.46E+10,3.40E+10,2.55E+10,2.19E+10,5.34E+10,-2.81E+10,-2.85E+10,-3.27E+09,7.39E+10,65154
中国神华能源股份有限公司,101354019.IB,2011/9/30,1.28E+11,1.76E+11,3.82E+09,3.95E+11,9.29E+10,5.06E+10,1.43E+11,2.51E+11,2.13E+11,8.25E+10,1.14E+10,9.32E+10,1.54E+11,1.03E+11,5.06E+10,5.00E+10,3.94E+10,3.42E+10,7.27E+10,-4.87E+10,-2.63E+10,-2.32E+09,74897000000,65154
中国神华能源股份有限公司,101354019.IB,2011/12/31,1.08E+11,1.98E+11,3.83E+09,3.98E+11,8.75E+10,4.85E+10,1.36E+11,2.61E+11,2.23E+11,8.26E+10,1.14E+10,1.04E+11,2.08E+11,1.43E+11,6.58E+10,6.51E+10,5.15E+10,4.48E+10,7.29E+10,-5.39E+10,-3.48E+10,-1.58E+10,6.14E+10,82260
中国神华能源股份有限公司,101354019.IB,2012/3/31,1.21E+11,1.98E+11,4.30E+09,4.14E+11,8.77E+10,4.95E+10,1.37E+11,2.77E+11,2.35E+11,8.26E+10,1.14E+10,1.15E+11,5.95E+10,4.27E+10,1.68E+10,1.68E+10,1.32E+10,1.12E+10,1.70E+10,-7.38E+09,-5.72E+09,3.95E+09,65388000000,82260
中国神华能源股份有限公司,101354019.IB,2012/6/30,1.09E+11,2.04E+11,5.55E+09,4.17E+11,9.03E+10,4.88E+10,1.39E+11,2.78E+11,2.31E+11,8.20E+10,1.14E+10,1.12E+11,1.21E+11,8.69E+10,3.48E+10,3.49E+10,2.92E+10,2.52E+10,3.54E+10,-1.90E+10,-2.60E+10,-9.66E+09,5.20E+10,82260
中国神华能源股份有限公司,101354019.IB,2012/9/30,1.21E+11,2.01E+11,5.78E+09,4.38E+11,9.89E+10,4.77E+10,1.47E+11,2.92E+11,2.43E+11,8.20E+10,1.14E+10,1.23E+11,1.78E+11,1.28E+11,5.12E+10,5.12E+10,4.24E+10,3.66E+10,5.78E+10,-3.75E+10,-2.43E+10,-3.92E+09,57730000000,82260
中国神华能源股份有限公司,101354019.IB,2012/12/31,1.11E+11,2.15E+11,5.58E+09,4.53E+11,1.06E+11,4.49E+10,1.50E+11,3.03E+11,2.53E+11,8.20E+10,1.14E+10,1.34E+11,2.50E+11,1.84E+11,6.71E+10,6.72E+10,5.57E+10,4.77E+10,7.18E+10,-6.12E+10,-2.07E+10,-1.00E+10,5.16E+10,89144
中国神华能源股份有限公司,101354019.IB,2013/3/31,1.26E+11,2.14E+11,5.58E+09,4.72E+11,1.10E+11,4.48E+10,1.55E+11,3.17E+11,2.65E+11,8.20E+10,1.14E+10,1.45E+11,6.00E+10,4.37E+10,1.65E+10,1.65E+10,1.35E+10,1.11E+10,1.31E+10,-5.69E+09,-1.34E+09,6.12E+09,57746000000,89144
中国神华能源股份有限公司,101354019.IB,2013/6/30,1.17E+11,2.14E+11,5.73E+09,4.72E+11,1.13E+11,4.59E+10,1.59E+11,3.13E+11,2.58E+11,8.18E+10,1.14E+10,1.39E+11,1.27E+11,9.22E+10,3.53E+10,3.52E+10,2.87E+10,2.40E+10,1.79E+10,-1.98E+10,-8.95E+09,-1.09E+10,4.07E+10,89144
中国神华能源股份有限公司,101354019.IB,2013/9/30,1.29E+11,2.16E+11,5.61E+09,4.92E+11,1.25E+11,4.40E+10,1.69E+11,3.23E+11,2.67E+11,8.18E+10,1.14E+10,1.49E+11,1.97E+11,1.46E+11,5.14E+10,5.12E+10,4.13E+10,3.37E+10,3.52E+10,-2.82E+10,-1.33E+10,-6.29E+09,45340000000,89144
中国神华能源股份有限公司,101354019.IB,2013/12/31,1.21E+11,2.40E+11,5.84E+09,5.08E+11,1.32E+11,4.66E+10,1.78E+11,3.30E+11,2.72E+11,7.77E+10,1.14E+10,1.60E+11,2.84E+11,2.14E+11,7.02E+10,6.98E+10,5.57E+10,4.57E+10,5.43E+10,-4.78E+10,-1.98E+10,-1.33E+10,3.83E+10,91487
中国神华能源股份有限公司,101354019.IB,2014/3/31,1.38E+11,2.41E+11,5.88E+09,5.29E+11,1.42E+11,4.39E+10,1.86E+11,3.43E+11,2.84E+11,7.77E+10,1.14E+10,1.70E+11,6.09E+10,4.56E+10,1.54E+10,1.55E+10,1.26E+10,1.04E+10,6.04E+09,-5.02E+09,6.21E+09,7.24E+09,45567000000,91487
中国神华能源股份有限公司,101354019.IB,2014/6/30,1.55E+11,2.48E+11,4.67E+09,5.55E+11,1.69E+11,4.70E+10,2.16E+11,3.39E+11,2.77E+11,7.77E+10,1.14E+10,1.63E+11,1.29E+11,9.63E+10,3.32E+10,3.33E+10,2.63E+10,2.15E+10,3.21E+10,-1.83E+10,1.13E+10,2.51E+10,6.35E+10,91487
中国神华能源股份有限公司,101354019.IB,2014/9/30,1.54E+11,2.48E+11,4.65E+09,5.61E+11,1.46E+11,6.86E+10,2.14E+11,3.47E+11,2.86E+11,7.77E+10,1.14E+10,1.71E+11,1.90E+11,1.44E+11,4.68E+10,4.70E+10,3.70E+10,2.96E+10,6.26E+10,-2.98E+10,-8.69E+09,2.40E+10,62331000000,91487
中国神华能源股份有限公司,101354019.IB,2014/12/31,1.19E+11,2.60E+11,4.95E+09,5.33E+11,1.09E+11,6.81E+10,1.77E+11,3.56E+11,2.92E+11,7.77E+10,1.14E+10,1.78E+11,2.48E+11,1.90E+11,5.90E+10,5.92E+10,4.64E+10,3.68E+10,6.75E+10,-4.32E+10,-2.67E+10,-2.38E+09,3.60E+10,92738
中国神华能源股份有限公司,101354019.IB,2015/3/31,1.30E+11,2.66E+11,5.03E+09,5.45E+11,1.04E+11,7.85E+10,1.83E+11,3.62E+11,2.98E+11,7.77E+10,1.14E+10,1.84E+11,3.99E+10,3.03E+10,9.76E+09,9.82E+09,7.66E+09,5.69E+09,1.00E+10,-5.15E+09,5.58E+09,1.04E+10,46385000000,92738
中国神华能源股份有限公司,101354019.IB,2015/6/30,1.41E+11,2.81E+11,4.86E+09,5.55E+11,1.17E+11,8.15E+10,1.98E+11,3.57E+11,2.90E+11,7.77E+10,1.14E+10,1.75E+11,8.78E+10,6.73E+10,2.08E+10,2.09E+10,1.61E+10,1.17E+10,3.09E+10,-1.16E+10,-3.65E+09,1.56E+10,5.16E+10,91886
中国神华能源股份有限公司,101354019.IB,2015/9/30,1.37E+11,2.98E+11,4.97E+09,5.53E+11,1.05E+11,8.62E+10,1.91E+11,3.61E+11,2.96E+11,7.77E+10,1.14E+10,1.80E+11,1.31E+11,1.02E+11,2.95E+10,3.00E+10,2.29E+10,1.66E+10,3.61E+10,-1.50E+10,-1.02E+10,1.11E+10,47042000000,91886
中国神华能源股份有限公司,101354019.IB,2015/12/31,1.21E+11,3.19E+11,5.05E+09,5.54E+11,1.01E+11,9.43E+10,1.96E+11,3.58E+11,2.93E+11,7.47E+10,1.14E+10,1.80E+11,1.77E+11,1.46E+11,3.21E+10,3.31E+10,2.33E+10,1.61E+10,5.54E+10,-2.61E+10,-2.32E+10,6.36E+09,4.23E+10,95498
中国神华能源股份有限公司,101354019.IB,2016/3/31,1.25E+11,3.15E+11,5.06E+09,5.56E+11,9.21E+10,9.88E+10,1.91E+11,3.65E+11,2.98E+11,7.47E+10,1.14E+10,1.85E+11,3.94E+10,3.05E+10,8.92E+09,8.81E+09,6.56E+09,4.61E+09,1.52E+10,-3.67E+09,-1.93E+09,9.63E+09,51949000000,95498
中国神华能源股份有限公司,101354019.IB,2016/6/30,1.31E+11,3.10E+11,5.13E+09,5.60E+11,9.20E+10,1.01E+11,1.93E+11,3.67E+11,2.98E+11,7.47E+10,1.14E+10,1.84E+11,7.87E+10,6.06E+10,1.81E+10,1.84E+10,1.37E+10,9.83E+09,3.82E+10,-1.08E+10,-3.58E+09,2.39E+10,6.62E+10,93106
中国神华能源股份有限公司,101354019.IB,2016/9/30,1.36E+11,3.10E+11,5.20E+09,5.66E+11,1.10E+11,8.14E+10,1.92E+11,3.74E+11,3.06E+11,7.47E+10,1.14E+10,1.91E+11,1.25E+11,9.48E+10,3.03E+10,3.07E+10,2.35E+10,1.73E+10,6.22E+10,-1.64E+10,-1.49E+10,3.10E+10,73332000000,93106
中国神华能源股份有限公司,101354019.IB,2016/12/31,1.33E+11,3.16E+11,5.08E+09,5.72E+11,1.12E+11,7.96E+10,1.92E+11,3.80E+11,3.12E+11,7.47E+10,1.14E+10,1.97E+11,1.83E+11,1.44E+11,3.93E+10,3.89E+10,2.95E+10,2.27E+10,8.19E+10,-6.47E+10,-1.85E+10,-1.14E+09,4.12E+10,90882
中国神华能源股份有限公司,101354019.IB,2017/3/31,1.56E+11,3.12E+11,4.95E+09,5.92E+11,1.17E+11,7.76E+10,1.95E+11,3.96E+11,3.26E+11,7.47E+10,1.14E+10,2.09E+11,6.11E+10,4.39E+10,1.75E+10,1.77E+10,1.42E+10,1.22E+10,2.50E+10,1.65E+10,-6.09E+08,4.10E+10,82237000000,90882
山东金阳矿业集团有限公司,125334.SH,2011/12/31,334796355.4,102515126,8339300,501152755.9,200219105.9,1.00E+06,201219105.9,299933650,299731005.2,46210009.87,24823283.77,137381810,312626690.3,211682124.8,101293865.5,107421049.3,75588068.52,75561888.65,37254350.62,-17965979.8,-4860665.89,14427704.93,32138657.61,0
山东金阳矿业集团有限公司,125334.SH,2012/12/31,403961379.3,109156762.5,9886520,578377184,269244235.7,1.00E+06,270244235.7,308132948.3,307886381.9,46210009.87,25729345.52,139227303,251871371.9,231786811.1,20404918.78,21230127.8,12795476.25,12751554.7,-28712071.24,-21230002.68,39646220.92,-10295853,21842804.61,0
山东金阳矿业集团有限公司,125334.SH,2013/9/30,395537946.8,113258146.7,9941090,572778619.3,258826441.3,1.00E+06,259826441.3,312952178,312693978.2,46210009.87,25729345.52,147615939.4,89025630.71,81527152.15,7925622.56,8594537.21,8400269.77,8388636.42,27963148.42,-6022930.49,-12271141.08,9669076.85,31511881.46,0
平顶山煤业(集团)有限责任公司,0881119.IB,2010/3/31,24950551148,31225989357,1291111186,72379148836,28613029132,18126101627,46739130760,25640018076,16052810432,-2584228750,3726811.21,-255536339,21070248022,20464140346,611333718,622907882.6,393445665.6,60295437.04,753500861.4,-1957073933,1128420348,-75158264.19,9774074544,0
平顶山煤业(集团)有限责任公司,0881119.IB,2010/6/30,27263874061,31350650978,1221288526,76089522909,29043684967,20516605242,49560290210,26529232700,16540433654,-2583828887,3598055.75,-212877865.3,47407655934,46041464999,1384394542,1420480585,908937137.2,152335486.7,396015207.4,-3222419655,2062127789,-763888368.5,9085344440,0
平顶山煤业(集团)有限责任公司,0881119.IB,2010/9/30,29626163192,31155056323,1401929631,80605459194,31573522394,21849555086,53423077479,27182381715,17116217375,-2584444015,3726811.21,-194321718.9,70820964852,69090605350,1749223376,1786929785,1059457544,189299388.4,1478237135,-4804252288,3287267330,-39660397.83,9809572411,0
云南东源煤电股份有限公司,041259043.IB,2010/9/30,2460238850,1240778931,95907646.13,4860402222,3537902266,142160350.7,3680062617,1180339605,1165379211,268409714.6,75149112.92,30468883.76,1992267506,1958013213,34254292.55,31249032.19,30742503.13,30522608.14,-588294858.1,-140072145.8,888991997,160624993.1,446761649.2,0
云南东源煤电股份有限公司,041259043.IB,2010/12/31,2715919786,1645705604,96196950.53,5011498561,3591397544,147215720.8,3738613265,1272885296,1252366469,354355602.2,3699053.67,23125526.68,2715075943,2742307838,-26655636.79,42635483.83,22825373.98,21033011.61,696694157.1,-1121836275,841159178.9,416017061.1,702153717.2,0
云南东源煤电股份有限公司,041259043.IB,2011/3/31,2841398095,1633598599,96196950.53,5146655613,3713258714,174395957.5,3887654671,1259000942,1238872994,354355602.2,3699053.67,-1330004.75,737303081.6,751387887.2,-14084805.6,-18087485.46,-19684679.96,-22032555.87,408979060.2,-170161565.8,-291516417.1,-52698922.74,649454794.4,0
云南东源煤电股份有限公司,041259043.IB,2011/6/30,2725035968,1628058415,96196950.53,5054892744,3602505998,177024393.7,3779530391,1275362353,1250764325,439182529.2,3699053.67,2395660.02,1619510824,1619701419,-190595.14,-5906766.4,-11487331.84,-18305287.93,133273672.3,-35780604.74,-293688793.5,-196195726,505957991.2,0
云南东源煤电股份有限公司,041259043.IB,2011/9/30,3232644964,1082587614,96196950.53,5047493958,3545590998,186991614.8,3732582612,1314911346,1286688533,439182529.2,3699053.67,36139046.92,2604012001,2574910477,29101523.69,34401590.18,25880839.04,15438098.97,59579639.72,-45828369.67,193533441.8,207284711.8,909438429,0
云南东源煤电股份有限公司,041259043.IB,2011/12/31,3837505005,1639574630,97038071.9,6240351484,4369048391,504341357.8,4873389749,1366961735,1303482716,441596539.2,6041047.25,54493654.83,3506474352,3455802009,53353294.81,68029733.49,45210388.3,33710121.73,799835604.9,-94106620.72,-54027659.27,651701324.9,1353855042,0
云南东源煤电股份有限公司,041259043.IB,2012/3/31,4094575692,1627002326,97038071.9,6544372081,4396316404,752629248.4,5148945652,1395426429,1334843336,441596539.2,6041047.25,68279444.92,1020311736,1004199690,16112045.95,12991004.44,11895454.66,13785790.09,-117325865.3,-12690634.62,426462505.6,296446005.7,1650301048,0
云南东源煤电股份有限公司,041259043.IB,2012/6/30,4413525258,1633891808,97038071.9,6891245786,4825284509,654556820,5479841329,1411404457,1344136561,443416539.2,6041047.25,129619724.3,2067634552,2024832960,42801592.73,81786775.97,79920536.88,75126069.44,73966259.34,-54961184.44,-336710306.7,-317705231.8,1036149810,0
云南东源煤电股份有限公司,041259043.IB,2012/9/30,4860119322,1632671264,92238963.82,7425875228,5076574300,975271304.1,6051845604,1374029624,1311641941,443416539.2,6041047.25,89059040.1,3011269046,3012814887,-1144948.97,37386372.52,34479640.09,34565385.27,236807948.7,-133567354.7,-612819129.3,-509578535.3,844276506.8,0
云南东源煤电股份有限公司,041259043.IB,2012/12/31,4613812041,1624771879,90892239.3,7320625375,4665497465,1286028705,5951526170,1369099205,1314707178,443416539.2,9598573.31,73958013.63,3852069204,3875620633,-22421567.02,46315132.98,26831857.24,29110015.91,6044941.46,-276277626.2,587619686,317387001.3,1671242043,0
云南东源煤电股份有限公司,041259043.IB,2013/3/31,4647637091,1612269080,90892239.3,7372445913,4782912639,1242169166,6025081805,1347364107,1294990232,443416539.2,9598573.31,28946797.64,916785541.3,960407782.9,-43622241.58,-46082869.64,-46983230.36,-45011215.99,406128757.9,-40042821.63,-368482722.6,-2396786.32,1668845257,0
云南东源煤电股份有限公司,041259043.IB,2013/9/30,4539765219,1569828870,90892239.3,7542510489,4566956333,1664318748,6231275081,1311235408,1266034597,443416539.2,9598573.31,24150834.13,2773311814,2759805036,13506778.4,16644273.99,11047741.97,20192820.5,132566842.1,-411047825.2,-181065413.8,-459546397,1211695646,0
北京京煤集团有限责任公司,124345.SH,2010/3/31,12625863302,2387014498,231154233.9,21222159222,8739926768,3823929829,12563856597,8658302626,6104970385,3367418792,107642464.8,1111905724,1828414075,1729936602,101010806.2,124237159.6,91405870.53,59293948.84,297480059.8,-1080139921,4015712490,3233052628,6308599306,0
北京京煤集团有限责任公司,124345.SH,2010/6/30,12912024273,3739080224,231154233.9,22293631663,9406932553,4000726572,13407659125,8885972538,6301288026,3375184418,107742464.8,1302777180,4071711534,3665759491,414649709.6,442074953.1,277790521.2,250416370.1,88280334.75,-2056734312,3676654209,1708200232,5073755565,0
