"","name","time","y"
"1928","西宁特殊钢股份有限公司","2017-03-27",1161868772
"1929","宝钢集团新疆八一钢铁有限公司","2010-03-27",6051145675.08
"1930","宝钢集团新疆八一钢铁有限公司","2010-06-27",6051145675.08
"1931","宝钢集团新疆八一钢铁有限公司","2010-09-27",7562612822.69
"1932","宝钢集团新疆八一钢铁有限公司","2010-12-27",6431648032.29
"1933","宝钢集团新疆八一钢铁有限公司","2011-03-27",7155816703.02
"1934","宝钢集团新疆八一钢铁有限公司","2011-06-27",8189673361.33
"1935","宝钢集团新疆八一钢铁有限公司","2011-09-27",9150560768.37
"1936","宝钢集团新疆八一钢铁有限公司","2011-12-27",6700574159.41
"1937","宝钢集团新疆八一钢铁有限公司","2012-03-27",6188200136.3
"1938","宝钢集团新疆八一钢铁有限公司","2012-06-27",8945337434.69
"1939","宝钢集团新疆八一钢铁有限公司","2012-09-27",8083256868.26
"1940","宝钢集团新疆八一钢铁有限公司","2012-12-27",5922786139.4
"1941","宝钢集团新疆八一钢铁有限公司","2013-03-27",5457633155.84
"1942","宝钢集团新疆八一钢铁有限公司","2013-06-27",7449950689.47
"1943","宝钢集团新疆八一钢铁有限公司","2013-09-27",7019740303.75
"1944","宝钢集团新疆八一钢铁有限公司","2013-12-27",5463426493.49
"1945","宝钢集团新疆八一钢铁有限公司","2014-03-27",4505805919.98
"1946","宝钢集团新疆八一钢铁有限公司","2014-06-27",6625020997.35
"1947","宝钢集团新疆八一钢铁有限公司","2014-09-27",6382517713.78
"1948","宝钢集团新疆八一钢铁有限公司","2014-12-27",4446222697.75
"1949","宝钢集团新疆八一钢铁有限公司","2015-03-27",2428067007.84
"1950","宝钢集团新疆八一钢铁有限公司","2015-06-27",3922856461.9
"1951","宝钢集团新疆八一钢铁有限公司","2015-09-27",3409798616.91
"1952","宝钢集团新疆八一钢铁有限公司","2015-12-27",1601450617.5
"1953","宝钢集团新疆八一钢铁有限公司","2016-03-27",1043623516.51
"1954","宝钢集团新疆八一钢铁有限公司","2016-06-27",2894472054.54
"1955","宝钢集团新疆八一钢铁有限公司","2016-09-27",3462526219.47
"1956","宝钢集团新疆八一钢铁有限公司","2016-12-27",3335738612.86
"1957","宝钢集团新疆八一钢铁有限公司","2017-03-27",2934060411.54
"1958","新疆八一钢铁股份有限公司","2010-03-27",5151237974.35
"1959","新疆八一钢铁股份有限公司","2010-06-27",6236818069.64
"1960","新疆八一钢铁股份有限公司","2010-09-27",6686287049.29
"1961","新疆八一钢铁股份有限公司","2010-12-27",5591659552.25
"1962","新疆八一钢铁股份有限公司","2011-03-27",6694869633.12
"1963","新疆八一钢铁股份有限公司","2011-06-27",7329664110.58
"1964","新疆八一钢铁股份有限公司","2011-09-27",8079831362.68
"1965","新疆八一钢铁股份有限公司","2011-12-27",5846831912.56
"1966","新疆八一钢铁股份有限公司","2012-03-27",5821872051.56
"1967","新疆八一钢铁股份有限公司","2012-06-27",8319726847.38
"1968","新疆八一钢铁股份有限公司","2012-09-27",7363320179.74
"1969","新疆八一钢铁股份有限公司","2012-12-27",5081324586.23
"1970","新疆八一钢铁股份有限公司","2013-03-27",5179269179.6
"1971","新疆八一钢铁股份有限公司","2013-06-27",6846200405.79
"1972","新疆八一钢铁股份有限公司","2013-09-27",6369466307.69
"1973","新疆八一钢铁股份有限公司","2013-12-27",4800959605.7
"1974","新疆八一钢铁股份有限公司","2014-03-27",4652369830.86
"1975","新疆八一钢铁股份有限公司","2014-06-27",6160405352.54
"1976","新疆八一钢铁股份有限公司","2014-09-27",5848514509.08
"1977","新疆八一钢铁股份有限公司","2014-12-27",3975050822.81
"1978","新疆八一钢铁股份有限公司","2015-03-27",2402328538.2
"1979","新疆八一钢铁股份有限公司","2015-06-27",3651499945.45
"1980","新疆八一钢铁股份有限公司","2015-09-27",3147885171.14
"1981","新疆八一钢铁股份有限公司","2015-12-27",1353736285.27
"1982","新疆八一钢铁股份有限公司","2016-03-27",992238302.4
"1983","新疆八一钢铁股份有限公司","2016-06-27",2680374953.27
"1984","新疆八一钢铁股份有限公司","2016-09-27",3216903001.85
"1985","新疆八一钢铁股份有限公司","2016-12-27",3000318816.72
"1986","新疆八一钢铁股份有限公司","2017-03-27",2838450619.55
"1987","新疆金特钢铁股份有限公司","2010-03-27",859843348.01
"1988","新疆金特钢铁股份有限公司","2010-06-27",859843348.01
"1989","新疆金特钢铁股份有限公司","2010-09-27",859843348.01
"1990","新疆金特钢铁股份有限公司","2010-12-27",859843348.01
"1991","新疆金特钢铁股份有限公司","2011-03-27",1779303602.9675
"1992","新疆金特钢铁股份有限公司","2011-06-27",1779303602.9675
"1993","新疆金特钢铁股份有限公司","2011-09-27",1779303602.9675
"1994","新疆金特钢铁股份有限公司","2011-12-27",1779303602.9675
"1995","新疆金特钢铁股份有限公司","2012-03-27",2104445812.9075
"1996","新疆金特钢铁股份有限公司","2012-06-27",2104445812.9075
"1997","新疆金特钢铁股份有限公司","2012-09-27",2104445812.9075
"1998","新疆金特钢铁股份有限公司","2012-12-27",2104445812.9075
"1999","新疆金特钢铁股份有限公司","2013-03-27",2465334770.765
"2000","新疆金特钢铁股份有限公司","2013-06-27",2465334770.765
"2001","新疆金特钢铁股份有限公司","2013-09-27",1211938927.81
"2002","新疆金特钢铁股份有限公司","2013-12-27",1211938927.81
"2003","新疆金特钢铁股份有限公司","2014-03-27",570611465.755
"2004","新疆金特钢铁股份有限公司","2014-06-27",570611465.755
"2005","新疆金特钢铁股份有限公司","2014-09-27",454012892.415
"2006","新疆金特钢铁股份有限公司","2014-12-27",454012892.415
"2007","新疆金特钢铁股份有限公司","2015-03-27",90413474.1
"2008","新疆金特钢铁股份有限公司","2015-06-27",90413474.1
"2009","新疆金特钢铁股份有限公司","2015-09-27",344675822.01
"2010","新疆金特钢铁股份有限公司","2015-12-27",344675822.01
"2011","新疆金特钢铁股份有限公司","2016-03-27",33400820.055
"2012","新疆金特钢铁股份有限公司","2016-06-27",33400820.055
