"公司名称","报告期","有形资产总负债率"
"山东如意毛纺服装集团股份有限公司",2016-03-31,2.0358594736234
"山东如意毛纺服装集团股份有限公司",2016-06-30,2.09050182661942
"山东如意毛纺服装集团股份有限公司",2016-09-30,0.770174721336296
"山东如意毛纺服装集团股份有限公司",2016-12-31,0.843450762451309
"山东如意毛纺服装集团股份有限公司",2017-03-31,0.770276653730534
"山东如意科技集团有限公司",2016-03-31,2.45153325281657
"山东如意科技集团有限公司",2016-06-30,2.33230821281134
"山东如意科技集团有限公司",2016-09-30,3.10553498401269
"山东如意科技集团有限公司",2016-12-31,3.0532902520349
"山东如意科技集团有限公司",2017-03-31,2.824436243189
