"公司名称","报告期","所有者权益总负债率"
"山东如意毛纺服装集团股份有限公司",2016-03-31,1.7075322178647
"山东如意毛纺服装集团股份有限公司",2016-06-30,1.75727870320642
"山东如意毛纺服装集团股份有限公司",2016-09-30,0.70792476399908
"山东如意毛纺服装集团股份有限公司",2016-12-31,0.781034122667344
"山东如意毛纺服装集团股份有限公司",2017-03-31,0.714265678314915
"山东如意科技集团有限公司",2016-03-31,2.04617709939297
"山东如意科技集团有限公司",2016-06-30,1.96093419991585
"山东如意科技集团有限公司",2016-09-30,2.57400091939393
"山东如意科技集团有限公司",2016-12-31,1.85525254531532
"山东如意科技集团有限公司",2017-03-31,1.7586690350757
